id,time,會計年度,款,項,目,節,預算科目編號,預算科目名稱,分計畫編號,分計畫名稱,用途別編號,用途別名稱,原預算數,預算追加減數,動支第一預備金數,動支第二預備金數,經費流用數,預算調整數,預算增減數小計,預算數合計1,實現數,應付數,保留數,決算數合計2,預決算比較增減數,決算數占預算數之比率
2001,109,109,,,,,20,業務費,,,2000,業務費,558642000.00,0.00,0.00,0.00,11231936.00,0.00,11231936.00,569873936.00,538437325.00,2000000.00,9551121.00,549988446.00,-19885490.00,96.51
2001,109,109,,,,,40,獎補助費,,,4000,獎補助費,1363737000.00,0.00,0.00,0.00,-34802888.00,0.00,-34802888.00,1328934112.00,1313564110.00,10966750.00,509800.00,1325040660.00,-3893452.00,99.71
2001,109,109,,,,1,5120010904-5*,"資訊與科技教育行政及
督導",,,,,256414000.00,0.00,0.00,0.00,23570952.00,6918000.00,30488952.00,286902952.00,276942567.00,0.00,6719008.00,283661575.00,-3241377.00,98.87
2001,109,109,,,,,20,業務費,,,2000,業務費,900000.00,0.00,0.00,0.00,4471632.00,0.00,4471632.00,5371632.00,4839632.00,0.00,0.00,4839632.00,-532000.00,90.10
2001,109,109,,,,,30,設備及投資,,,3000,設備及投資,105164000.00,0.00,0.00,0.00,26137623.00,6918000.00,33055623.00,138219623.00,134743469.00,0.00,1694908.00,136438377.00,-1781246.00,98.71
2001,109,109,,,,,40,獎補助費,,,4000,獎補助費,150350000.00,0.00,0.00,0.00,-7038303.00,0.00,-7038303.00,143311697.00,137359466.00,0.00,5024100.00,142383566.00,-928131.00,99.35
2001,109,109,,,,2,5120010908-6,國際及兩岸教育交流,,,,,2293815000.00,0.00,0.00,0.00,-9604385.00,0.00,-9604385.00,2284210615.00,1954473898.00,284800.00,653124.00,1955411822.00,-328798793.00,85.61
2001,109,109,,,,,20,業務費,,,2000,業務費,117400000.00,0.00,0.00,0.00,16063711.00,0.00,16063711.00,133463711.00,114499099.00,0.00,653124.00,115152223.00,-18311488.00,86.28
2001,109,109,,,,,40,獎補助費,,,4000,獎補助費,2176415000.00,0.00,0.00,0.00,-25668096.00,0.00,-25668096.00,2150746904.00,1839974799.00,284800.00,0.00,1840259599.00,-310487305.00,85.56
2001,109,109,,,,2,5120010908-6*,國際及兩岸教育交流,,,,,4454000.00,0.00,0.00,0.00,9604385.00,0.00,9604385.00,14058385.00,11864127.00,0.00,366876.00,12231003.00,-1827382.00,87.00
2001,109,109,,,,,20,業務費,,,2000,業務費,3490000.00,0.00,0.00,0.00,7075657.00,0.00,7075657.00,10565657.00,9572845.00,0.00,366876.00,9939721.00,-625936.00,94.08
2001,109,109,,,,,30,設備及投資,,,3000,設備及投資,564000.00,0.00,0.00,0.00,0.00,0.00,0.00,564000.00,359908.00,0.00,0.00,359908.00,-204092.00,63.81
2001,109,109,,,,,40,獎補助費,,,4000,獎補助費,400000.00,0.00,0.00,0.00,2528728.00,0.00,2528728.00,2928728.00,1931374.00,0.00,0.00,1931374.00,-997354.00,65.95
2001,109,109,,,7,,5120018100-1,非營業特種基金,,,,,3877262000.00,0.00,0.00,0.00,0.00,0.00,0.00,3877262000.00,3800604000.00,0.00,76658000.00,3877262000.00,0.00,100.00
2001,109,109,,,,1,5120018110-5*,"國立大學校院校務及附
設醫院基金",,,,,3877262000.00,0.00,0.00,0.00,0.00,0.00,0.00,3877262000.00,3800604000.00,0.00,76658000.00,3877262000.00,0.00,100.00
2001,109,109,,,,,30,設備及投資,,,3000,設備及投資,3877262000.00,0.00,0.00,0.00,0.00,0.00,0.00,3877262000.00,3800604000.00,0.00,76658000.00,3877262000.00,0.00,100.00
2001,109,109,,,9,,5120019800-9,第一預備金,,,,,466292000.00,0.00,-135360000.00,0.00,0.00,0.00,-135360000.00,330932000.00,0.00,0.00,0.00,0.00,-330932000.00,0.00
2001,109,109,,,,,60,預備金,,,6000,預備金,466292000.00,0.00,-135360000.00,0.00,0.00,0.00,-135360000.00,330932000.00,0.00,0.00,0.00,0.00,-330932000.00,0.00
2001,109,109,,,10,,5320011100-4,加強文化與育樂活動,,,,,1357877000.00,0.00,0.00,0.00,0.00,0.00,0.00,1357877000.00,1350809456.00,0.00,5152592.00,1355962048.00,-1914952.00,99.86
2001,109,109,,,,1,5320011101-7,"國立社教機構創新與發
展",,,,,30736000.00,0.00,0.00,0.00,0.00,0.00,0.00,30736000.00,30562200.00,0.00,0.00,30562200.00,-173800.00,99.43
2001,109,109,,,,,40,獎補助費,,,4000,獎補助費,30736000.00,0.00,0.00,0.00,0.00,0.00,0.00,30736000.00,30562200.00,0.00,0.00,30562200.00,-173800.00,99.43
2001,109,109,,,,1,5320011101-7*,"國立社教機構創新與發
展",,,,,151184000.00,0.00,0.00,0.00,0.00,0.00,0.00,151184000.00,144290256.00,0.00,5152592.00,149442848.00,-1741152.00,98.85
2001,109,109,,,,,30,設備及投資,,,3000,設備及投資,111503000.00,0.00,0.00,0.00,6596832.00,0.00,6596832.00,118099832.00,118099832.00,0.00,0.00,118099832.00,0.00,100.00
2001,109,109,,,,,40,獎補助費,,,4000,獎補助費,39681000.00,0.00,0.00,0.00,-6596832.00,0.00,-6596832.00,33084168.00,26190424.00,0.00,5152592.00,31343016.00,-1741152.00,94.74
2001,109,109,,,,2,5320011103-2,"教育部所屬機構維持及
發展輔助",,,,,1175957000.00,0.00,0.00,0.00,0.00,0.00,0.00,1175957000.00,1175957000.00,0.00,0.00,1175957000.00,0.00,100.00
2001,109,109,,,,,40,獎補助費,,,4000,獎補助費,1175957000.00,0.00,0.00,0.00,0.00,0.00,0.00,1175957000.00,1175957000.00,0.00,0.00,1175957000.00,0.00,100.00
2001,109,109,,,11,,7620012100-9,"學校教職員暨社教機構聘
任人員退休撫卹給付",,,,,17740706000.00,0.00,0.00,0.00,0.00,0.00,0.00,17740706000.00,17736996974.00,0.00,0.00,17736996974.00,-3709026.00,99.98
2001,109,109,,,,,10,人事費,,,1000,人事費,12374889000.00,0.00,0.00,0.00,0.00,0.00,0.00,12374889000.00,12371179974.00,0.00,0.00,12371179974.00,-3709026.00,99.97
2001,109,109,,,,,40,獎補助費,,,4000,獎補助費,5365817000.00,0.00,0.00,0.00,0.00,0.00,0.00,5365817000.00,5365817000.00,0.00,0.00,5365817000.00,0.00,100.00
2001,109,109,2,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,,,21617933.00,0.00,0.00,0.00,0.00,0.00,0.00,21617933.00,21617933.00,0.00,0.00,21617933.00,0.00,100.00
2001,109,109,,,,,10,人事費,,,1000,人事費,21617933.00,0.00,0.00,0.00,0.00,0.00,0.00,21617933.00,21617933.00,0.00,0.00,21617933.00,0.00,100.00
2001,109,109,,,,,經常門小計,,,,,,21617933.00,0.00,0.00,0.00,0.00,0.00,0.00,21617933.00,21617933.00,0.00,0.00,21617933.00,0.00,100.00
2001,109,109,5,,,,6306205800-6,"早期退休公教人員生活困難照
護金",,,,,240600.00,0.00,0.00,0.00,0.00,0.00,0.00,240600.00,240600.00,0.00,0.00,240600.00,0.00,100.00
2001,109,109,,,,,40,獎補助費,,,4000,獎補助費,240600.00,0.00,0.00,0.00,0.00,0.00,0.00,240600.00,240600.00,0.00,0.00,240600.00,0.00,100.00
2001,109,109,5,,,,7606205300-6,公務人員退休撫卹給付,,,,,116262680.00,0.00,0.00,0.00,0.00,0.00,0.00,116262680.00,116262680.00,0.00,0.00,116262680.00,0.00,100.00
2001,109,109,,,,,10,人事費,,,1000,人事費,116262680.00,0.00,0.00,0.00,0.00,0.00,0.00,116262680.00,116262680.00,0.00,0.00,116262680.00,0.00,100.00
2001,109,109,,,,,經常門小計,,,,,,116503280.00,0.00,0.00,0.00,0.00,0.00,0.00,116503280.00,116503280.00,0.00,0.00,116503280.00,0.00,100.00
2001,109,109,,,,,統籌科目小計,,,,,,138121213.00,0.00,0.00,0.00,0.00,0.00,0.00,138121213.00,138121213.00,0.00,0.00,138121213.00,0.00,100.00
2001,109,109,,,,,合計,,,,,,131237104213.00,0.00,0.00,0.00,0.00,0.00,0.00,131237104213.00,126252620827.00,159167559.00,985122815.00,127396911201.00,-3840193012.00,97.07
2001,110,110,11,,,,0020000000-0,教育部主管,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2001,110,110,,1,,,0020010000-6,教育部,,,,,132153090000.00,0.00,0.00,0.00,0.00,0.00,0.00,132153090000.00,126736690191.00,90978351.00,1439094049.00,128266762591.00,-3886327409.00,97.06
2001,110,110,,,,,經常門小計,,,,,,118404651000.00,0.00,-466292000.00,0.00,-115744967.00,0.00,-582036967.00,117822614033.00,114011748056.00,83545251.00,169797413.00,114265090720.00,-3557523313.00,96.98
2001,110,110,,,,,資本門小計,,,,,,13748439000.00,0.00,466292000.00,0.00,115744967.00,0.00,582036967.00,14330475967.00,12724942135.00,7433100.00,1269296636.00,14001671871.00,-328804096.00,97.71
2001,110,110,,,1,,5120010100-8,一般行政,,,,,1116146000.00,0.00,0.00,0.00,-336307.00,0.00,-336307.00,1115809693.00,1022344816.00,1885515.00,2507628.00,1026737959.00,-89071734.00,92.02
2001,110,110,,,,,10,人事費,,,1000,人事費,676547000.00,0.00,0.00,0.00,0.00,0.00,0.00,676547000.00,641365333.00,0.00,0.00,641365333.00,-35181667.00,94.80
2001,110,110,,,,,20,業務費,,,2000,業務費,235959000.00,0.00,0.00,0.00,-88257.00,0.00,-88257.00,235870743.00,187224388.00,1000000.00,2507628.00,190732016.00,-45138727.00,80.86
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,203640000.00,0.00,0.00,0.00,-248050.00,0.00,-248050.00,203391950.00,193755095.00,885515.00,0.00,194640610.00,-8751340.00,95.70
2001,110,110,,,1,,5120010100-8*,一般行政,,,,,20539000.00,0.00,0.00,0.00,336307.00,0.00,336307.00,20875307.00,14921085.00,0.00,3093449.00,18014534.00,-2860773.00,86.30
2001,110,110,,,,,20,業務費,,,2000,業務費,1000000.00,0.00,0.00,0.00,75000.00,0.00,75000.00,1075000.00,1074965.00,0.00,0.00,1074965.00,-35.00,100.00
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,18238000.00,0.00,0.00,0.00,261157.00,0.00,261157.00,18499157.00,12547746.00,0.00,3093449.00,15641195.00,-2857962.00,84.55
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,1301000.00,0.00,0.00,0.00,150.00,0.00,150.00,1301150.00,1298374.00,0.00,0.00,1298374.00,-2776.00,99.79
2001,110,110,,,2,,5120010200-2,高等教育,,,,,95879020000.00,0.00,0.00,0.00,0.00,0.00,0.00,95879020000.00,92874488315.00,0.00,53704554.00,92928192869.00,-2950827131.00,96.92
2001,110,110,,,,1,5120010201-5,高等教育行政及督導,,,,,12629249000.00,0.00,0.00,0.00,0.00,0.00,0.00,12629249000.00,12530628042.00,0.00,30123000.00,12560751042.00,-68497958.00,99.46
2001,110,110,,,,,20,業務費,,,2000,業務費,302529000.00,0.00,0.00,0.00,62511930.00,0.00,62511930.00,365040930.00,342049565.00,0.00,1100000.00,343149565.00,-21891365.00,94.00
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,12326720000.00,0.00,0.00,0.00,-62511930.00,0.00,-62511930.00,12264208070.00,12188578477.00,0.00,29023000.00,12217601477.00,-46606593.00,99.62
2001,110,110,,,,1,5120010201-5*,高等教育行政及督導,,,,,3366391000.00,0.00,0.00,0.00,0.00,0.00,0.00,3366391000.00,3309598793.00,0.00,20700000.00,3330298793.00,-36092207.00,98.93
2001,110,110,,,,,20,業務費,,,2000,業務費,14280000.00,0.00,0.00,0.00,0.00,0.00,0.00,14280000.00,9913946.00,0.00,0.00,9913946.00,-4366054.00,69.43
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,2050374000.00,0.00,0.00,0.00,410074800.00,0.00,410074800.00,2460448800.00,2437160052.00,0.00,20700000.00,2457860052.00,-2588748.00,99.89
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,1301737000.00,0.00,0.00,0.00,-410074800.00,0.00,-410074800.00,891662200.00,862524795.00,0.00,0.00,862524795.00,-29137405.00,96.73
2001,110,110,,,,2,5120010202-8,"技術職業教育行政及督
導",,,,,6921563000.00,0.00,0.00,0.00,-20740836.00,0.00,-20740836.00,6900822164.00,6585357115.00,0.00,2691554.00,6588048669.00,-312773495.00,95.47
2001,110,110,,,,,20,業務費,,,2000,業務費,337585000.00,0.00,0.00,0.00,50879519.00,0.00,50879519.00,388464519.00,347391557.00,0.00,2027950.00,349419507.00,-39045012.00,89.95
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,6583978000.00,0.00,0.00,0.00,-71620355.00,0.00,-71620355.00,6512357645.00,6237965558.00,0.00,663604.00,6238629162.00,-273728483.00,95.80
2001,110,110,,,,2,5120010202-8*,"技術職業教育行政及督
導",,,,,1721833000.00,0.00,0.00,0.00,20740836.00,0.00,20740836.00,1742573836.00,1493458698.00,0.00,0.00,1493458698.00,-249115138.00,85.70
2001,110,110,,,,,20,業務費,,,2000,業務費,34340000.00,0.00,0.00,0.00,190000.00,0.00,190000.00,34530000.00,17116352.00,0.00,0.00,17116352.00,-17413648.00,49.57
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,1114369000.00,0.00,0.00,0.00,3953850.00,0.00,3953850.00,1118322850.00,893045194.00,0.00,0.00,893045194.00,-225277656.00,79.86
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,573124000.00,0.00,0.00,0.00,16596986.00,0.00,16596986.00,589720986.00,583297152.00,0.00,0.00,583297152.00,-6423834.00,98.91
2001,110,110,,,,3,5120010203-0,"國立大學校院教學與研
究輔助",,,,,45953051000.00,0.00,0.00,0.00,0.00,0.00,0.00,45953051000.00,45953051000.00,0.00,0.00,45953051000.00,0.00,100.00
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,45953051000.00,0.00,0.00,0.00,0.00,0.00,0.00,45953051000.00,45953051000.00,0.00,0.00,45953051000.00,0.00,100.00
2001,110,110,,,,4,5120010204-3,私立學校教學獎助,,,,,22251253000.00,0.00,0.00,0.00,-110000.00,0.00,-110000.00,22251143000.00,19995783802.00,0.00,190000.00,19995973802.00,-2255169198.00,89.86
2001,110,110,,,,,20,業務費,,,2000,業務費,59355000.00,0.00,0.00,0.00,2167400.00,0.00,2167400.00,61522400.00,49523037.00,0.00,190000.00,49713037.00,-11809363.00,80.80
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,22191898000.00,0.00,0.00,0.00,-2277400.00,0.00,-2277400.00,22189620600.00,19946260765.00,0.00,0.00,19946260765.00,-2243359835.00,89.89
2001,110,110,,,,4,5120010204-3*,私立學校教學獎助,,,,,3035680000.00,0.00,0.00,0.00,110000.00,0.00,110000.00,3035790000.00,3006610865.00,0.00,0.00,3006610865.00,-29179135.00,99.04
2001,110,110,,,,,20,業務費,,,2000,業務費,0.00,0.00,0.00,0.00,110000.00,0.00,110000.00,110000.00,110000.00,0.00,0.00,110000.00,0.00,100.00
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,3035680000.00,0.00,0.00,0.00,0.00,0.00,0.00,3035680000.00,3006500865.00,0.00,0.00,3006500865.00,-29179135.00,99.04
2001,110,110,,,3,,5120010300-7,中等教育,,,,,1416116000.00,0.00,0.00,0.00,0.00,0.00,0.00,1416116000.00,1265830339.00,79971886.00,21374500.00,1367176725.00,-48939275.00,96.54
2001,110,110,,,,1,5120010301-0,"師資培育與藝術教育行
政及督導",,,,,1292366000.00,0.00,0.00,0.00,-7368624.00,0.00,-7368624.00,1284997376.00,1146528572.00,72538786.00,19544000.00,1238611358.00,-46386018.00,96.39
2001,110,110,,,,,20,業務費,,,2000,業務費,544923000.00,0.00,0.00,0.00,28249725.00,0.00,28249725.00,573172725.00,522606334.00,0.00,19544000.00,542150334.00,-31022391.00,94.59
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,747443000.00,0.00,0.00,0.00,-35618349.00,0.00,-35618349.00,711824651.00,623922238.00,72538786.00,0.00,696461024.00,-15363627.00,97.84
2001,110,110,,,,1,5120010301-0*,"師資培育與藝術教育行
政及督導",,,,,123750000.00,0.00,0.00,0.00,7368624.00,0.00,7368624.00,131118624.00,119301767.00,7433100.00,1830500.00,128565367.00,-2553257.00,98.05
2001,110,110,,,,,20,業務費,,,2000,業務費,22384000.00,0.00,0.00,0.00,4580154.00,0.00,4580154.00,26964154.00,25106356.00,0.00,1830500.00,26936856.00,-27298.00,99.90
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,20646000.00,0.00,0.00,0.00,117000.00,0.00,117000.00,20763000.00,20732374.00,0.00,0.00,20732374.00,-30626.00,99.85
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,80720000.00,0.00,0.00,0.00,2671470.00,0.00,2671470.00,83391470.00,73463037.00,7433100.00,0.00,80896137.00,-2495333.00,97.01
2001,110,110,,,4,,5120010500-6,終身教育,,,,,2600060000.00,0.00,0.00,0.00,0.00,0.00,0.00,2600060000.00,2083889901.00,0.00,497552830.00,2581442731.00,-18617269.00,99.28
2001,110,110,,,,1,5120010501-9,終身教育行政及督導,,,,,1565306000.00,0.00,0.00,0.00,-17948713.00,0.00,-17948713.00,1547357287.00,1493899686.00,0.00,37065700.00,1530965386.00,-16391901.00,98.94
2001,110,110,,,,,20,業務費,,,2000,業務費,281164000.00,0.00,0.00,0.00,47462770.00,0.00,47462770.00,328626770.00,291410763.00,0.00,34193500.00,325604263.00,-3022507.00,99.08
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,1284142000.00,0.00,0.00,0.00,-65411483.00,0.00,-65411483.00,1218730517.00,1202488923.00,0.00,2872200.00,1205361123.00,-13369394.00,98.90
2001,110,110,,,,1,5120010501-9*,終身教育行政及督導,,,,,939593000.00,0.00,0.00,0.00,17948713.00,0.00,17948713.00,957541713.00,497583686.00,0.00,459858070.00,957441756.00,-99957.00,99.99
2001,110,110,,,,,20,業務費,,,2000,業務費,17197000.00,0.00,0.00,0.00,-15267000.00,0.00,-15267000.00,1930000.00,1930000.00,0.00,0.00,1930000.00,0.00,100.00
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,299344000.00,0.00,0.00,0.00,-14384781.00,0.00,-14384781.00,284959219.00,284959219.00,0.00,0.00,284959219.00,0.00,100.00
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,623052000.00,0.00,0.00,0.00,47600494.00,0.00,47600494.00,670652494.00,210694467.00,0.00,459858070.00,670552537.00,-99957.00,99.99
2001,110,110,,,,2,5120010507-5,"國立臺灣藝術教育館行
政及推展",,,,,89151000.00,0.00,0.00,0.00,-462600.00,0.00,-462600.00,88688400.00,85943719.00,0.00,629060.00,86572779.00,-2115621.00,97.61
2001,110,110,,,,,10,人事費,,,1000,人事費,31852000.00,0.00,0.00,0.00,0.00,0.00,0.00,31852000.00,30777711.00,0.00,0.00,30777711.00,-1074289.00,96.63
2001,110,110,,,,,20,業務費,,,2000,業務費,54261000.00,0.00,0.00,0.00,-432600.00,0.00,-432600.00,53828400.00,52170008.00,0.00,629060.00,52799068.00,-1029332.00,98.09
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,3038000.00,0.00,0.00,0.00,-30000.00,0.00,-30000.00,3008000.00,2996000.00,0.00,0.00,2996000.00,-12000.00,99.60
2001,110,110,,,,2,5120010507-5*,"國立臺灣藝術教育館行
政及推展",,,,,6010000.00,0.00,0.00,0.00,462600.00,0.00,462600.00,6472600.00,6462810.00,0.00,0.00,6462810.00,-9790.00,99.85
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,6010000.00,0.00,0.00,0.00,462600.00,0.00,462600.00,6472600.00,6462810.00,0.00,0.00,6462810.00,-9790.00,99.85
2001,110,110,,,5,,5120010700-5,學務與輔導,,,,,1961357000.00,0.00,0.00,0.00,0.00,0.00,0.00,1961357000.00,1782072530.00,150000.00,12941543.00,1795164073.00,-166192927.00,91.53
2001,110,110,,,,1,5120010701-8,"學生事務與特殊教育行
政及督導",,,,,1854361000.00,0.00,0.00,0.00,-28914730.00,0.00,-28914730.00,1825446270.00,1654660784.00,150000.00,11725307.00,1666536091.00,-158910179.00,91.29
2001,110,110,,,,,20,業務費,,,2000,業務費,268768000.00,0.00,0.00,0.00,17037069.00,0.00,17037069.00,285805069.00,238855448.00,150000.00,11725307.00,250730755.00,-35074314.00,87.73
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,1585593000.00,0.00,0.00,0.00,-45951799.00,0.00,-45951799.00,1539641201.00,1415805336.00,0.00,0.00,1415805336.00,-123835865.00,91.96
2001,110,110,,,,1,5120010701-8*,"學生事務與特殊教育行
政及督導",,,,,106996000.00,0.00,0.00,0.00,28914730.00,0.00,28914730.00,135910730.00,127411746.00,0.00,1216236.00,128627982.00,-7282748.00,94.64
2001,110,110,,,,,20,業務費,,,2000,業務費,17124000.00,0.00,0.00,0.00,-528026.00,0.00,-528026.00,16595974.00,15279590.00,0.00,325336.00,15604926.00,-991048.00,94.03
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,43222000.00,0.00,0.00,0.00,8442756.00,0.00,8442756.00,51664756.00,51421756.00,0.00,0.00,51421756.00,-243000.00,99.53
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,46650000.00,0.00,0.00,0.00,21000000.00,0.00,21000000.00,67650000.00,60710400.00,0.00,890900.00,61601300.00,-6048700.00,91.06
2001,110,110,,,6,,5120010900-4,各項教育推展,,,,,4359894000.00,0.00,466292000.00,0.00,0.00,0.00,466292000.00,4826186000.00,3664954715.00,8970950.00,545646837.00,4219572502.00,-606613498.00,87.43
2001,110,110,,,,1,5120010904-5,"資訊與科技教育行政及
督導",,,,,1770488000.00,0.00,0.00,0.00,-30650085.00,0.00,-30650085.00,1739837915.00,1684553406.00,8970950.00,39943202.00,1733467558.00,-6370357.00,99.63
2001,110,110,,,,,20,業務費,,,2000,業務費,535197000.00,0.00,0.00,0.00,-37608769.00,0.00,-37608769.00,497588231.00,464873397.00,2000000.00,28657202.00,495530599.00,-2057632.00,99.59
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,1235291000.00,0.00,0.00,0.00,6958684.00,0.00,6958684.00,1242249684.00,1219680009.00,6970950.00,11286000.00,1237936959.00,-4312725.00,99.65
2001,110,110,,,,1,5120010904-5*,"資訊與科技教育行政及
督導",,,,,260766000.00,0.00,466292000.00,0.00,30650085.00,0.00,496942085.00,757708085.00,277341412.00,0.00,480325673.00,757667085.00,-41000.00,99.99
2001,110,110,,,,,20,業務費,,,2000,業務費,400000.00,0.00,0.00,0.00,0.00,0.00,0.00,400000.00,360000.00,0.00,0.00,360000.00,-40000.00,90.00
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,117496000.00,0.00,466292000.00,0.00,22042017.00,0.00,488334017.00,605830017.00,134232517.00,0.00,471597500.00,605830017.00,0.00,100.00
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,142870000.00,0.00,0.00,0.00,8608068.00,0.00,8608068.00,151478068.00,142748895.00,0.00,8728173.00,151477068.00,-1000.00,100.00
2001,110,110,,,,2,5120010908-6,國際及兩岸教育交流,,,,,2319221000.00,0.00,0.00,0.00,-4182670.00,0.00,-4182670.00,2315038330.00,1691028318.00,0.00,25377962.00,1716406280.00,-598632050.00,74.14
2001,110,110,,,,,20,業務費,,,2000,業務費,125171000.00,0.00,0.00,0.00,17880876.00,0.00,17880876.00,143051876.00,132945344.00,0.00,844102.00,133789446.00,-9262430.00,93.53
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,2194050000.00,0.00,0.00,0.00,-22063546.00,0.00,-22063546.00,2171986454.00,1558082974.00,0.00,24533860.00,1582616834.00,-589369620.00,72.86
2001,110,110,,,,2,5120010908-6*,國際及兩岸教育交流,,,,,9419000.00,0.00,0.00,0.00,4182670.00,0.00,4182670.00,13601670.00,12031579.00,0.00,0.00,12031579.00,-1570091.00,88.46
2001,110,110,,,,,20,業務費,,,2000,業務費,8490000.00,0.00,0.00,0.00,3318490.00,0.00,3318490.00,11808490.00,10728400.00,0.00,0.00,10728400.00,-1080090.00,90.85
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,529000.00,0.00,0.00,0.00,77180.00,0.00,77180.00,606180.00,606179.00,0.00,0.00,606179.00,-1.00,100.00
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,400000.00,0.00,0.00,0.00,787000.00,0.00,787000.00,1187000.00,697000.00,0.00,0.00,697000.00,-490000.00,58.72
2001,110,110,,,7,,5120018100-1,非營業特種基金,,,,,3857916000.00,0.00,0.00,0.00,0.00,0.00,0.00,3857916000.00,3606133000.00,0.00,251783000.00,3857916000.00,0.00,100.00
2001,110,110,,,,1,5120018110-5*,"國立大學校院校務及附
設醫院基金",,,,,3857916000.00,0.00,0.00,0.00,0.00,0.00,0.00,3857916000.00,3606133000.00,0.00,251783000.00,3857916000.00,0.00,100.00
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,3857916000.00,0.00,0.00,0.00,0.00,0.00,0.00,3857916000.00,3606133000.00,0.00,251783000.00,3857916000.00,0.00,100.00
2001,110,110,,,8,,5120019800-9,第一預備金,,,,,466292000.00,0.00,-466292000.00,0.00,0.00,0.00,-466292000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2001,110,110,,,,,60,預備金,,,6000,預備金,466292000.00,0.00,-466292000.00,0.00,0.00,0.00,-466292000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2001,110,110,,,9,,5320011100-4,加強文化與育樂活動,,,,,1393975000.00,0.00,0.00,0.00,0.00,0.00,0.00,1393975000.00,1343129694.00,0.00,50489708.00,1393619402.00,-355598.00,99.97
2001,110,110,,,,1,5320011101-7,"國立社教機構創新與發
展",,,,,36068000.00,0.00,0.00,0.00,-5030402.00,0.00,-5030402.00,31037598.00,30682000.00,0.00,0.00,30682000.00,-355598.00,98.85
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,36068000.00,0.00,0.00,0.00,-5030402.00,0.00,-5030402.00,31037598.00,30682000.00,0.00,0.00,30682000.00,-355598.00,98.85
2001,110,110,,,,1,5320011101-7*,"國立社教機構創新與發
展",,,,,299546000.00,0.00,0.00,0.00,5030402.00,0.00,5030402.00,304576402.00,254086694.00,0.00,50489708.00,304576402.00,0.00,100.00
2001,110,110,,,,,30,設備及投資,,,3000,設備及投資,246393000.00,0.00,0.00,0.00,6553668.00,0.00,6553668.00,252946668.00,238499668.00,0.00,14447000.00,252946668.00,0.00,100.00
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,53153000.00,0.00,0.00,0.00,-1523266.00,0.00,-1523266.00,51629734.00,15587026.00,0.00,36042708.00,51629734.00,0.00,100.00
2001,110,110,,,,2,5320011103-2,"教育部所屬機構維持及
發展輔助",,,,,1058361000.00,0.00,0.00,0.00,0.00,0.00,0.00,1058361000.00,1058361000.00,0.00,0.00,1058361000.00,0.00,100.00
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,1058361000.00,0.00,0.00,0.00,0.00,0.00,0.00,1058361000.00,1058361000.00,0.00,0.00,1058361000.00,0.00,100.00
2001,110,110,,,10,,7620012100-9,"學校教職員暨社教機構聘
任人員退休撫卹給付",,,,,19081775000.00,0.00,0.00,0.00,0.00,0.00,0.00,19081775000.00,19078925796.00,0.00,0.00,19078925796.00,-2849204.00,99.99
2001,110,110,,,,,10,人事費,,,1000,人事費,13804523000.00,0.00,0.00,0.00,0.00,0.00,0.00,13804523000.00,13801673796.00,0.00,0.00,13801673796.00,-2849204.00,99.98
2001,110,110,,,,,40,獎補助費,,,4000,獎補助費,5277252000.00,0.00,0.00,0.00,0.00,0.00,0.00,5277252000.00,5277252000.00,0.00,0.00,5277252000.00,0.00,100.00
