id,time,款,項,目,節,編號,名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
2001,111,20001,B,終身教育,終身教育,51200010500,,2666585000,2600060000,2506344615,66525000,
2001,111,20001,B,終身教育行政及督導,終身教育行政及督導,51200010501,"<#H1>本年度預算數2,576,424千元，包括業務費347,350千元，設備及投資362,878千元，獎補助費1,866,196千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>推動終身教育及學習網絡經費87,428千元，較上年度增列推動學習社會及研發終身學習教材等經費11,573千元。<#H2>推動社區教育經費332,550千元，較上年度增列補助地方政府及相關團體推動學習型城市及社區大學相關計畫等經費17,150千元。<#H2>推行家庭教育經費278,810千元，較上年度減列補助地方政府辦理家庭教育計畫等經費130千元。<#H2>推動高齡教育經費258,810千元，較上年度增列辦理高齡者創新議題學習方案及加強教材研發等經費22,054千元。<#H2>輔導教育基金會之相關業務經費21,127千元，較上年度增列補助教育基金會辦理研習活動等經費5,000千元。<#H2>本國語言文字標準訂定與推廣經費152,825千元，較上年度增列辦理閩南語語言能力認證工作等經費25,368千元。<#H2>建立終身學習推動組織經費789,789千元，較上年度增列158,983千元，包括：<#H3>國立社教機構環境優化．服務躍升計畫總經費1,533,148千元，中央公務預算負擔1,405,749千元，分4年辦理，110年度已編列197,013千元，本年度續編第2年經費391,065千元，本科目編列268,122千元，較上年度增列209,022千元。<#H3>推動社教機構辦理多元之科學普及與老舊館舍更新等經費521,667千元，較上年度減列補助國立海洋科技博物館潮境中心改建工程等經費50,039千元。<#H2>國立及公共圖書館之輔導與充實經費655,085千元，較上年度減列168,473千元，包括：<#H3>建構合作共享的公共圖書館系統中長程個案計畫總經費4,439,835千元，中央公務預算負擔2,678,050千元，分6年辦理，108至110年度已編列1,210,753千元，本年度續編第4年經費241,473千元，較上年度減列268,859千元。<#H3>推動國立圖書館及各地方政府公共圖書館強化服務功能等經費413,612千元，較上年度增列強化各館之借閱營運服務等經費100,386千元。",2576424000,2504899000,2418976739,71525000,
2001,111,20001,B,國立臺灣藝術教育館行政及推展,國立臺灣藝術教育館行政及推展,51200010507,"<#H1>本年度預算數90,161千元，包括人事費30,547千元，業務費55,566千元，設備及投資1,010千元，獎補助費3,038千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>人員維持費30,547千元，較上年度核實減列人事費1,305千元。<#H2>基本行政工作維持費13,988千元，較上年度減列南海書院防水工程、南海劇場發電機更新等經費4,158千元。<#H2>資訊作業維持費804千元，與上年度同。<#H2>視覺藝術教育活動費18,089千元，較上年度增列展覽業務之展演場地設施維護及文藝創作獎作品展覽等經費463千元。<#H2>表演藝術教育活動費26,733千元，與上年度同。",90161000,95161000,87367876,-5000000,
2001,111,20001,B,學務與輔導,學務與輔導,51200010700,,2068547000,1961357000,1928904429,107190000,
2001,111,20001,B,學生事務與特殊教育行政及督導,學生事務與特殊教育行政及督導,51200010701,"<#H1>本年度預算數2,068,547千元，包括業務費275,313千元，設備及投資43,115千元，獎補助費1,750,119千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>學生事務行政及督導經費70,773千元，較上年度減列辦理大專校院社團發展及營隊活動等經費1,365千元。<#H2>學生公費及獎助學金665,971千元，較上年度減列推動學生就學貸款座談會等業務經費10千元。<#H2>學生輔導及性別平等教育經費301,258千元，較上年度增列促進大專校院學生心理健康計畫等經費115,196千元。<#H2>校園安全維護與防制學生藥物濫用經費116,989千元，較上年度減列辦理防制學生藥物濫用等經費5,452千元。<#H2>學生全民國防教育推展經費28,251千元，較上年度減列推展全民國防教育及全民防衛動員準備工作等經費1,179千元。<#H2>發展與改進大專校院特殊教育經費885,305千元，與上年度同。",2068547000,1961357000,1928904429,107190000,
2001,111,20001,B,各項教育推展,各項教育推展,51200010900,,6928072000,4359894000,4126333506,2568178000,
2001,111,20001,B,資訊與科技教育行政及督導,資訊與科技教育行政及督導,51200010904,"<#H1>本年度預算數4,509,660千元，包括業務費797,402千元，設備及投資93,840千元，獎補助費3,618,418千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>校園安全衛生管理及環境教育推動計畫經費120,751千元，較上年度減列學校及館所實驗廢污共同管理中心營運等經費4,054千元。<#H2>網路學習發展計畫經費76,551千元，較上年度減列辦理校園數位學習精進服務計畫等經費5,700千元。<#H2>全國學術電腦資訊服務及建構大學電腦網路經費1,051,843千元，較上年度增列校園網路環境精進方案等經費583,684千元。<#H2>資訊系統及網站維運業務經費98,990千元，較上年度減列辦理電腦設備維護等經費2,513千元。<#H2>資訊科技融入教學經費2,131,858千元，較上年度增列提升數位學習功能等相關經費1,990,629千元。<#H2>偏鄉數位應用精進計畫經費185,415千元，較上年度減列推動數位基礎建設與應用等經費8,401千元。<#H2>科技教育計畫經費729,855千元，較上年度減列辦理重點產業科技教育先導計畫等經費72,245千元。<#H2>氣候變遷調適與防災教育及永續校園計畫經費114,397千元，較上年度減列補助辦理永續校園改造計畫等經費2,994千元。",4509660000,2031254000,2158690681,2478406000,
2001,111,20001,B,國際及兩岸教育交流,國際及兩岸教育交流,51200010908,"<#H1>本年度預算數2,418,412千元，包括業務費127,026千元，設備及投資1,999千元，獎補助費2,289,387千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>辦理國際教育活動業務經費89,886千元，較上年度增列推動雙邊教育論壇等經費5,705千元。<#H2>邀請國際教育人士來臺訪問計畫經費7,702千元，較上年度減列辦理國際交流等經費1,360千元。<#H2>辦理國際華語文教育經費530,085千元，較上年度增列擴大推動臺灣優華語計畫等經費95,283千元。<#H2>培育宏觀視野國際人才經費1,291,392千元，較上年度減列留學生獎學金9,910千元。<#H2>吸引國際學生來臺就學經費489,521千元，較上年度增列精進國際學生學習環境等經費228千元。<#H2>辦理港澳及兩岸學術交流相關事務經費9,826千元，較上年度減列兩岸教育交流等經費174千元。",2418412000,2328640000,1967642825,89772000,
2001,111,20001,B,非營業特種基金,非營業特種基金,51200018100,,3205972000,3857916000,3877262000,-651944000,
2001,111,20001,B,國立大學校院校務及附設醫院基金,國立大學校院校務及附設醫院基金,51200018110,"<#H1>本年度預算數3,205,972千元，均為設備及投資。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>國立大學校院校務基金2,933,972千元，較上年度減列136,593千元，包括：<#H3>國立臺灣大學161,906千元，與上年度同。<#H3>國立政治大學148,475千元，較上年度減列購置圖書儀器設備經費4,035千元，增列法學院館興建工程經費70,000千元，計淨增65,965千元。<#H3>國立清華大學436,004千元，較上年度減列藝術學院大樓新建工程經費64,435千元，增列教育大樓新建工程經費110,000千元，計淨增45,565千元。<#H3>國立中興大學83,830千元，與上年度同。<#H3>國立成功大學68,477千元，較上年度增列臺灣生醫卓群中心教學研究大樓工程經費5,870千元及購置圖書儀器設備經費6,049千元，合共增列11,919千元。<#H3>國立中央大學69,417千元，與上年度同。<#H3>國立中山大學19,172千元，與上年度同。<#H3>國立中正大學50,252千元，較上年度減列購置圖書儀器設備經費8,500千元。<#H3>國立臺灣海洋大學58,127千元，與上年度同。<#H3>國立東華大學64,175千元，與上年度同。<#H3>國立暨南國際大學22,500千元，較上年度增列購置圖書儀器設備經費381千元。<#H3>國立臺北大學16,050千元，與上年度同。<#H3>國立嘉義大學27,158千元，較上年度增列購置圖書儀器設備經費5,000千元。<#H3>國立高雄大學16,250千元，與上年度同。<#H3>國立臺東大學50,075千元，較上年度減列購置圖書儀器設備經費829千元。<#H3>國立宜蘭大學47,423千元，較上年度增列購置圖書儀器設備經費500千元。<#H3>國立聯合大學37,047千元，與上年度同。<#H3>國立臺南大學30,618千元，較上年度增列購置圖書儀器設備經費2,650千元。<#H3>國立屏東大學43,745千元，較上年度減列購置圖書儀器設備經費3,275千元。<#H3>國立陽明交通大學63,907千元，與上年度同。<#H3>國立臺灣師範大學33,965千元，較上年度減列購置圖書儀器設備經費10,000千元。<#H3>國立彰化師範大學33,542千元，較上年度減列購置圖書儀器設備經費19,500千元。<#H3>國立高雄師範大學40,070千元，較上年度減列購置圖書儀器設備經費7,616千元。<#H3>國立臺北教育大學25,935千元，較上年度減列購置圖書儀器設備經費759千元。<#H3>國立臺中教育大學27,717千元，與上年度同。<#H3>國立臺北藝術大學16,000千元，較上年度減列科技藝術館新建工程經費15,000千元及購置圖書儀器設備經費7,500千元，合共減列22,500千元。<#H3>國立臺灣藝術大學47,852千元，較上年度減列購置圖書儀器設備經費12,781千元。<#H3>國立臺南藝術大學17,718千元，較上年度增列購置圖書儀器設備經費3,000千元。<#H3>國立空中大學6,500千元，與上年度同。<#H3>國立臺灣科技大學175,359千元，較上年度減列購置圖書儀器設備經費37,524千元。<#H3>國立臺北科技大學268,222千元，較上年度減列購置圖書儀器設備經費32,389千元。<#H3>國立雲林科技大學79,092千元，較上年度減列購置圖書儀器設備經費1,642千元。<#H3>國立虎尾科技大學100,780千元，較上年度減列購置圖書儀器設備經費1,074千元。<#H3>國立屏東科技大學62,247千元，較上年度增列購置圖書儀器設備經費3,087千元。<#H3>國立澎湖科技大學17,190千元，較上年度增列購置圖書儀器設備經費3,140千元。<#H3>國立勤益科技大學59,326千元，與上年度同。<#H3>國立臺北護理健康大學27,566千元，較上年度減列教學研究綜合大樓新建工程經費214,920千元及購置圖書儀器設備經費1,712千元，合共減列216,632千元。<#H3>國立高雄餐旅大學30,836千元，與上年度同。<#H3>國立臺中科技大學126,558千元，較上年度增列中護健康學院綜合大樓新建工程經費50,000千元。<#H3>國立臺北商業大學30,503千元，與上年度同。<#H3>國立高雄科技大學127,367千元，較上年度增列大型鈑金模具試模中心研發大樓新建工程45,000千元。<#H3>國立臺灣體育運動大學22,000千元，較上年度增列購置圖書儀器設備經費2,000千元。<#H3>國立臺灣戲曲學院25,628千元，較上年度增列購置圖書儀器設備經費2,056千元。<#H3>國立臺南護理專科學校13,419千元，較上年度減列購置圖書儀器設備經費579千元。<#H3>國立臺東專科學校3,972千元，較上年度減列購置圖書儀器設備經費1,256千元。<#H2>國立大學附設醫院基金272,000千元，較上年度減列515,351千元，包括：<#H3>國立臺灣大學醫學院附設醫院227,000千元，較上年度減列新竹生物醫學園區計畫－新竹生醫園區醫院等經費528,351千元。<#H3>國立陽明交通大學附設醫院45,000千元，較上年度增列第二期擴建計畫13,000千元。",3205972000,3857916000,3877262000,-651944000,
2001,111,20001,B,第一預備金,第一預備金,51200019800,仍照上年度預算數編列。,466292000,466292000,0,0,
2001,111,20001,B,文化支出,文化支出,53200010000,,1372733000,1393975000,1355962048,-21242000,
2001,111,20001,B,加強文化與育樂活動,加強文化與育樂活動,53200011100,,1372733000,1393975000,1355962048,-21242000,
2001,111,20001,B,國立社教機構創新與發展,國立社教機構創新與發展,53200011101,"<#H1>本年度預算數286,782千元，包括設備及投資236,253千元，獎補助費50,529千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>輔導國家級演藝團體經費8,000千元，與上年度同。<#H2>推動國立社教機構之創新與發展經費278,782千元，較上年度減列48,832千元，包括：<#H3>臺北科學藝術園區整體發展計畫總經費1,037,107千元，中央公務預算負擔752,858千元，分6年辦理，107至110年度已編列548,733千元，本年度續編第5年經費134,690千元，較上年度減列35,630千元。<#H3>國立社教機構環境優化．服務躍升計畫總經費1,533,148千元，中央公務預算負擔1,405,749千元，分4年辦理，110年度已編列197,013千元，本年度續編第2年經費391,065千元，本科目編列122,943千元，較上年度減列14,970千元。<#H3>促進社教機構營運發展，建構優質學習環境等經費21,149千元，較上年度增列1,768千元。",286782000,335614000,180005048,-48832000,
2001,111,20001,B,教育部所屬機構維持及發展輔助,教育部所屬機構維持及發展輔助,53200011103,"<#H1>本年度預算數1,085,951千元，均為獎補助費，係輔助納入「教育部所屬機構作業基金」運作之6所社教館所所需維持運作及發展經費。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>輔助國立自然科學博物館經費469,128千元，與上年度同。<#H2>輔助國立科學工藝博物館經費180,219千元，與上年度同。<#H2>輔助國立海洋生物博物館經費95,547千元，與上年度同。<#H2>輔助國立臺灣科學教育館經費109,884千元，與上年度同。<#H2>輔助國立臺灣圖書館經費118,134千元，與上年度同。<#H2>輔助國立海洋科技博物館經費85,449千元，與上年度同。<#H2>新增因應軍公教人員待遇調整，補助所屬機構作業基金所需經費27,590千元。",1085951000,1058361000,1175957000,27590000,
2001,111,20001,B,退休撫卹給付支出,退休撫卹給付支出,76200010000,,18880372000,19081775000,17736996974,-201403000,
2001,111,20001,B,學校教職員暨社教機構聘任人員退休撫卹給付,學校教職員暨社教機構聘任人員退休撫卹給付,76200012100,"<#H1>本年度預算數18,880,372千元，包括人事費13,281,856千元，獎補助費5,598,516千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>學校教職員與社教機構聘任人員退休及撫卹金13,281,856千元，較上年度減列522,667千元。<#H2>補貼國立高級中等以上學校退休人員一次退休金優惠存款利息差額1,443,686千元，較上年度減列101,909千元。<#H2>年金改革節省退撫給付挹注退撫基金經費4,154,830千元，較上年度增列423,173千元。",18880372000,19081775000,17736996974,-201403000,
2001,112,,,"合    計","合    計",,,140363898000,136547706000,128268955720,3816192000,
2001,112,20001,B,教育部主管,教育部主管,00200000000,,140363898000,136547706000,128268955720,3816192000,
2001,112,20001,B,教育部,教育部,00200010000,"本科目上年度法定預算數136,546,656千元，連同由原促進轉型正義委員會「一般行政」科目移入612千元及「促進轉型正義業務」科目移入438千元，共計如表列上年度預算數。",140363898000,136547706000,128268955720,3816192000,
2001,112,20001,B,教育支出,教育支出,51200010000,,119555614000,116294601000,107796410522,3261013000,
2001,112,20001,B,一般行政,一般行政,51200010100,"<#H1>本年度預算數1,241,290千元，包括人事費726,768千元，業務費238,293千元，設備及投資22,739千元，獎補助費253,490千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>人員維持費726,768千元，較上年度伸算增列調整待遇等經費19,940千元。<#H2>基本行政工作維持費128,134千元，較上年度增列公文檔案傳遞、資料登錄所需人力及分擔辦公大樓管理費等5,042千元。<#H2>推展一般教育及編印文教書刊經費264,687千元，較上年度增列補助大專校院原住民族學生資源中心等經費52,000千元。<#H2>人事行政管理與財務輔導經費101,818千元，較上年度減列政策評估及教育訓練等經費1,574千元。<#H2>辦公房屋整修及購置事務機具經費19,883千元，較上年度減列管轄設施修繕及辦公室更新工程等經費5,059千元。",1241290000,1170941000,1046073876,70349000,
2001,112,20001,B,高等教育,高等教育,51200010200,,99246703000,98215142000,92928192869,1031561000,
2001,112,20001,B,高等教育行政及督導,高等教育行政及督導,51200010201,"<#H1>本年度預算數16,346,347千元，包括業務費634,576千元，設備及投資2,679,110千元，獎補助費13,032,661千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>學術審議著作審查與設置國家講座及學術獎經費421,535千元，與上年度同。<#H2>推動及改進大學招生制度經費435,087千元，與上年度同。<#H2>強化人才培育及產學合作機制經費788,122千元，較上年度減列推動產學合作培育研發人才等82,091千元，增列補助大學成立太空系統工程研究所等經費115,000千元，計淨增32,909千元。<#H2>改善教學研究環境及提升高等教育行政服務品質經費1,393,253千元，較上年度減列推動大學合併等經費39,921千元。<#H2>推動大學評鑑制度經費68,627千元，較上年度減列補助學校自主辦理系所品質保證等經費2,491千元。<#H2>引導學校多元發展及提升教學品質經費13,239,723千元，較上年度增列補助各大學發展學校特色、提升高等教育教學品質等經費393,204千元。其中:<#H3>新增第二期高等教育深耕計畫經費18,374,467千元，本科目編列12,000,000千元。<#H3>上年度高等教育深耕計畫（106-111年）預算業已編竣，所列10,250,000千元如數減列。",16346347000,15962646000,15891049835,383701000,
2001,112,20001,B,技術職業教育行政及督導,技術職業教育行政及督導,51200010202,"<#H1>本年度預算數9,366,980千元，包括業務費532,713千元，設備及投資1,782,882千元，獎補助費7,051,385千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>強化技職教育學制及特色經費789,115千元，較上年度增列建立統一入學測驗題庫與提升閱卷試務作業等經費98,485千元。其中青年教育與就業儲蓄帳戶方案總經費1,124,000千元，分9年辦理，106至111年度已編列820,000千元，本年度續編第7年經費110,000千元，與上年度同。<#H2>輔導改進技專校院之管理發展經費863,299千元，較上年度增列382,500千元，包括：<#H3>改善國立技專校院教學環境與設備及推動技職教育業務處理等經費169,999千元，較上年度增列協助大專校院轉型輔導等經費16,200千元。<#H3>建置區域產業人才及技術培育基地計畫總經費2,400,000千元，中央公務預算負擔2,088,000千元，分4年辦理，111年度已編列427,000千元，本年度續編第2年經費838,300千元，本科目編列693,300千元，較上年度增列366,300千元。<#H2>推動產學合作人才培育與技術研發經費293,792千元，較上年度減列辦理產業學院等經費43,639千元。<#H2>技職教育行政革新與國際交流及評鑑經費1,046,307千元，較上年度減列技專校院獎助生、教學助理納保等經費71,046千元。<#H2>引導學校發展多元特色及教學創新經費6,374,467千元，較上年度增列115,664千元，包括：<#H3>新增第二期高等教育深耕計畫經費18,374,467千元，本科目編列6,374,467千元。<#H3>上年度高等教育深耕計畫（106-111年）預算業已編竣，所列6,258,803千元如數減列。",9366980000,8885016000,8081507367,481964000,
2001,112,20001,B,國立大學校院教學與研究輔助,國立大學校院教學與研究輔助,51200010203,"<#H1>本年度預算數47,589,805千元，均為獎補助費，係補助已納入「國立大學校院校務基金」運作之47所國立大學校院所需一般教學與研究經費及其附設醫院之醫療教學與研究經費。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>高等教育教學與研究輔助經費46,533,592千元，較上年度增列158,808千元，包括：<#H3>國立臺灣大學4,773,997千元，較上年度增列11,600千元。<#H3>國立政治大學1,708,477千元，較上年度增列140千元。<#H3>國立清華大學2,117,663千元，較上年度增列3,867千元。<#H3>國立中興大學1,699,372千元，較上年度減列教學與研究輔助2,700千元，新增國家植物園方舟計畫（第二期）8,125千元，計淨增5,425千元。<#H3>國立成功大學2,631,919千元，與上年度同。<#H3>國立中央大學1,229,072千元，較上年度增列1,300千元。<#H3>國立中山大學1,138,912千元，較上年度增列300千元。<#H3>國立中正大學1,103,477千元，較上年度增列5,500千元。<#H3>國立臺灣海洋大學912,347千元，較上年度增列9,126千元。<#H3>國立東華大學1,226,566千元，較上年度減列3,362千元。<#H3>國立暨南國際大學638,580千元，與上年度同。<#H3>國立臺北大學799,587千元，較上年度增列6,893千元。<#H3>國立嘉義大學1,256,062千元，較上年度增列2,407千元。<#H3>國立高雄大學503,359千元，較上年度增列2,893千元。<#H3>國立臺東大學622,130千元，較上年度增列29,804千元。<#H3>國立宜蘭大學582,865千元，與上年度同。<#H3>國立聯合大學628,492千元，較上年度增列5,000千元。<#H3>國立臺南大學672,808千元，較上年度增列1,339千元。<#H3>國立金門大學402,003千元，較上年度減列3,450千元。<#H3>國立屏東大學905,167千元，較上年度增列12,320千元。<#H3>國立陽明交通大學2,421,453千元，較上年度減列2,267千元。<#H3>國立臺灣師範大學1,947,614千元，較上年度增列12,800千元。<#H3>國立彰化師範大學768,857千元，較上年度增列872千元。<#H3>國立高雄師範大學657,636千元，較上年度增列4,763千元。<#H3>國立臺北教育大學673,636千元，較上年度增列4,195千元。<#H3>國立臺中教育大學593,590千元，較上年度增列408千元。<#H3>國立臺北藝術大學508,466千元，較上年度增列272千元。<#H3>國立臺灣藝術大學582,427千元，較上年度增列14,267千元。<#H3>國立臺南藝術大學349,955千元，較上年度增列2,068千元。<#H3>國立空中大學272,404千元，較上年度增列11,032千元。<#H3>國立臺灣科技大學1,040,472千元，與上年度同。<#H3>國立臺北科技大學940,190千元，較上年度減列38,589千元。<#H3>國立雲林科技大學953,746千元，與上年度同。<#H3>國立虎尾科技大學794,311千元，與上年度同。<#H3>國立屏東科技大學1,055,923千元，與上年度同。<#H3>國立澎湖科技大學328,103千元，與上年度同。<#H3>國立勤益科技大學769,725千元，較上年度增列24,610千元。<#H3>國立臺北護理健康大學460,111千元，較上年度增列10,923千元。<#H3>國立高雄餐旅大學381,471千元，較上年度增列3,479千元。<#H3>國立臺中科技大學1,004,578千元，較上年度增列15,942千元。<#H3>國立臺北商業大學633,586千元，較上年度增列52,874千元。<#H3>國立高雄科技大學2,110,758千元，較上年度減列47,290千元。<#H3>國立體育大學347,654千元，較上年度減列9,751千元。<#H3>國立臺灣體育運動大學389,099千元，與上年度同。<#H3>國立臺灣戲曲學院454,574千元，較上年度增列5,925千元。<#H3>國立臺南護理專科學校223,389千元，較上年度增列6,096千元。<#H3>國立臺東專科學校317,009千元，較上年度減列4,923千元。<#H2>教學醫院學生臨床教學研究與輔助經費1,056,213千元，與上年度同，包括：<#H3>國立臺灣大學醫學院附設醫院654,607千元，與上年度同。<#H3>國立成功大學醫學院附設醫院240,391千元，與上年度同。<#H3>國立陽明交通大學附設醫院161,215千元，與上年度同。",47589805000,47430997000,45953051000,158808000,
2001,112,20001,B,私立學校教學獎助,私立學校教學獎助,51200010204,"<#H1>本年度預算數25,943,571千元，包括業務費60,587千元，獎補助費25,882,984千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>輔導私立大專校院整體發展獎助經費7,656,150千元，較上年度增列協助學校改善教師待遇等經費400,000千元。其中建置區域產業人才及技術培育基地計畫總經費2,400,000千元，中央公務預算負擔2,088,000千元，分4年辦理，111年度已編列427,000千元，本年度續編第2年經費838,300千元，本科目編列145,000千元，較上年度增列45,000千元。<#H2>私立大專校院輔導學生事務工作及學生團體保險費302,775千元，與上年度同。<#H2>補助私立大專校院建築貸款利息經費15,053千元，與上年度同。<#H2>學生學雜費減免及助學金補助7,861,794千元，較上年度減列補助學生學雜費減免等經費30,000千元。<#H2>補助私立大專校院學生就學貸款利息經費1,950,111千元，較上年度減列補助學生就學貸款利息等經費108,655千元。<#H2>補助私立學校教職員退撫經費及保險費5,396,096千元，較上年度減列補助教職員保險費等209,897千元。<#H2>輔導私立大專校院財務及會計行政經費21,528千元，與上年度同。<#H2>私立學校軍訓教官與護理教師待遇及進用學輔人力經費2,421,769千元，較上年度減列補助軍訓教官等經費44,360千元。<#H2>輔導海外臺灣學校及大陸地區臺商學校整體發展經費318,295千元，與上年度同。",25943571000,25936483000,23002584667,7088000,
2001,112,20001,B,中等教育,中等教育,51200010300,,1623200000,1572612000,1367176725,50588000,
2001,112,20001,B,師資培育與藝術教育行政及督導,師資培育與藝術教育行政及督導,51200010301,"<#H1>本年度預算數1,623,200千元，包括業務費553,274千元，設備及投資19,389千元，獎補助費1,050,537千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>推行藝術教育經費473,600千元，較上年度減列推展藝術教育經費17,279千元，增列辦理高級中等以下學校藝術才能（資賦優異）班相關經費17,867千元，計淨增588千元。<#H2>獎勵優良教師經費32,177千元，與上年度同。<#H2>師資職前培育經費249,193千元，較上年度減列辦理發展精緻師資培育大學等經費6,948千元。<#H2>教師資格檢定及課程認定經費409,766千元，較上年度增列辦理教師資格考試等經費30,000千元。<#H2>教師專業發展經費389,996千元，較上年度減列辦理教師在職進修活動等經費3,520千元。<#H2>國家語言整體發展方案－教育部主管總經費8,385,611千元，分5年辦理，111年度已編列840,239千元，本年度續編第2年經費2,051,870千元，本科目編列68,468千元，較上年度增列30,468千元。",1623200000,1572612000,1367176725,50588000,
2001,112,20001,B,終身教育,終身教育,51200010500,,2729337000,2666585000,2581442731,62752000,
2001,112,20001,B,終身教育行政及督導,終身教育行政及督導,51200010501,"<#H1>本年度預算數2,625,572千元，包括業務費488,658千元，設備及投資303,661千元，獎補助費1,833,253千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>推動終身教育及學習網絡經費90,028千元，較上年度增列短期補習班管理輔導及資訊管理系統等經費2,600千元。<#H2>推動社區教育經費342,550千元，較上年度增列推動社區大學相關業務等經費10,000千元。<#H2>推行家庭教育經費278,810千元，與上年度同。<#H2>推動高齡教育經費308,810千元，較上年度增列加強普及高齡者參與學習、發展數位學習及退休準備相關教材等經費50,000千元。<#H2>輔導教育基金會之相關業務經費21,127千元，與上年度同。<#H2>本國語言文字標準訂定與推廣經費280,595千元，較上年度增列102,494千元，包括：<#H3>國家語言整體發展方案－教育部主管總經費8,385,611千元，分5年辦理，111年度已編列840,239千元，本年度續編第2年經費2,051,870千元，本科目編列258,850千元，較上年度增列101,085千元。<#H3>辦理本國語言文字相關標準研訂與各語言網站維護等經費21,745千元，較上年度增列辦理各語言網站內容加強維護等經費1,409千元。<#H2>建立終身學習推動組織經費714,384千元，較上年度減列75,405千元，包括：<#H3>國立社教機構環境優化．服務躍升計畫總經費1,629,381千元，中央公務預算負擔1,405,749千元，分4年辦理，110至111年度已編列588,078千元，本年度續編第3年經費500,911千元，本科目編列218,841千元，較上年度減列49,281千元。<#H3>推動社教機構辦理多元科學教育、數位學習與老舊館舍更新等經費495,543千元，較上年度減列補助社教機構結合學校推動數位人文社會科技教育等經費26,124千元。<#H2>國立及公共圖書館之輔導與充實經費589,268千元，較上年度減列40,541千元，包括：<#H3>建構合作共享的公共圖書館系統中長程個案計畫總經費4,439,835千元，中央公務預算負擔2,678,050千元，分6年辦理，108至111年度已編列1,452,226千元，本年度續編第5年經費125,000千元，較上年度減列116,473千元。<#H3>國家圖書館南部分館暨聯合典藏中心建設計畫總經費4,753,135千元，分8年辦理，106至111年度已編列1,448,954千元，本年度續編第7年經費353,000千元，本科目編列10,000千元，與上年度同。<#H3>推動國立圖書館及各地方政府公共圖書館強化服務功能等經費454,268千元，較上年度增列補助圖書館辦理數位保存典藏推廣服務計畫及館舍整修等經費75,932千元。",2625572000,2576424000,2488407142,49148000,
2001,112,20001,B,國立臺灣藝術教育館行政及推展,國立臺灣藝術教育館行政及推展,51200010507,"<#H1>本年度預算數103,765千元，包括人事費31,251千元，業務費66,782千元，設備及投資1,294千元，獎補助費4,438千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>人員維持費31,251千元，較上年度伸算增列調整待遇等經費704千元。<#H2>基本行政工作維持費14,313千元，較上年度增列南海書院館舍耐震補強工程設計等經費325千元。<#H2>資訊作業維持費804千元，與上年度同。<#H2>視覺藝術教育活動費26,103千元，較上年度增列全國學生美術比賽等經費8,014千元。<#H2>表演藝術教育活動費31,294千元，較上年度增列全國學生創意戲劇比賽及師生鄉土歌謠比賽等經費4,561千元。",103765000,90161000,93035589,13604000,
2001,112,20001,B,學務與輔導,學務與輔導,51200010700,,2216123000,2068985000,1796035819,147138000,
2001,112,20001,B,學生事務與特殊教育行政及督導,學生事務與特殊教育行政及督導,51200010701,"<#H1>本年度預算數2,216,123千元，包括業務費292,059千元，設備及投資79,115千元，獎補助費1,844,949千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>學生事務行政及督導經費57,523千元，較上年度減列辦理人權法治相關事務經費438千元。<#H2>學生公費及獎助學金634,867千元，較上年度減列補助國立大專校院學生就學貸款利息經費52,613千元，增列補助師資培育大學公費生公費及助學金21,509千元，計淨減31,104千元。<#H2>性別平等教育經費17,228千元，與上年度同。<#H2>校園安全維護與防制學生藥物濫用經費116,989千元，與上年度同。<#H2>學生全民國防教育推展經費28,251千元，與上年度同。<#H2>發展與改進大專校院特殊教育經費1,038,985千元，較上年度增列改善大專校院身心障礙學生輔導人力等經費153,680千元。<#H2>推動學生輔導工作經費322,280千元，較上年度增列改善大專校院輔導諮商空間等經費25,000千元。",2216123000,2068985000,1796035819,147138000,
2001,112,20001,B,各項教育推展,各項教育推展,51200010900,,7706582000,6928072000,4219572502,778510000,
