id,time,款,項,目,節,名稱,編號,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明,blevel,ordinaryid
2001,109,7,,,,其他收入,12000000000,323203.000000,323203.000000,498876.000000,0.000000,,1,
2001,109,,98,,,教育部,12200010000,323203.000000,323203.000000,498876.000000,0.000000,,2,
2001,109,,,01,,雜項收入,12200010200,323203.000000,323203.000000,498876.000000,0.000000,,3,
2001,109,,,,01,收回以前年度歲出,12200010201,313403.000000,313403.000000,490962.000000,0.000000,"本年度預算數係收回以前年度補
助地方政府及學校各項計畫經費
執行結餘款等繳庫數。",12200010201xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,109,,,,02,其他雜項收入,12200010210,9800.000000,9800.000000,7915.000000,0.000000,"本年度預算數係使用郵資機酬金
及國立臺灣藝術教育館推廣藝術
教育研習班報名費等收入。",12200010210xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,,,"合         計",,472236.000000,406189.000000,838895.000000,66047.000000,,9,1
2001,110,2,,,,罰款及賠償收入,04000000000,13600.000000,13600.000000,39003.000000,0.000000,,1,
2001,110,,88,,,教育部,04200010000,13600.000000,13600.000000,39003.000000,0.000000,,2,
2001,110,,,01,,罰金罰鍰及怠金,04200010100,0.000000,0.000000,2135.000000,0.000000,,3,
2001,110,,,,01,罰金罰鍰,04200010101,0.000000,0.000000,2135.000000,0.000000,"前年度決算數係違反私立學校法
等規定之罰鍰收入。",04200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,02,,沒入及沒收財物,04200010200,0.000000,0.000000,1700.000000,0.000000,,3,
2001,110,,,,01,沒入金,04200010201,0.000000,0.000000,1700.000000,0.000000,"前年度決算數係採購案沒入之押
標金收入。",04200010201xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,03,,賠償收入,04200010300,13600.000000,13600.000000,35168.000000,0.000000,,3,
2001,110,,,,01,一般賠償收入,04200010301,13600.000000,13600.000000,35168.000000,0.000000,"本年度預算數係公費留學生及公
費生未依規定服務期滿等賠償收
入。",04200010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,3,,,,規費收入,05000000000,42649.000000,42454.000000,54834.000000,195.000000,,1,
2001,110,,77,,,教育部,05200010000,42649.000000,42454.000000,54834.000000,195.000000,,2,
2001,110,,,01,,行政規費收入,05200010100,39927.000000,39732.000000,54113.000000,195.000000,,3,
2001,110,,,,01,審查費,05200010101,900.000000,900.000000,1080.000000,0.000000,"本年度預算數係辦理教師證核發
及終身教育機構非正規教育課程
認證之審查費收入。",05200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,,02,考試報名費,05200010104,39027.000000,38832.000000,53034.000000,195.000000,"本年度預算數係辦理各項考試及
甄試之報名費收入。",05200010104xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,02,,使用規費收入,05200010300,2722.000000,2722.000000,720.000000,0.000000,,3,
2001,110,,,,01,資料使用費,05200010303,5.000000,5.000000,17.000000,0.000000,"本年度預算數係提供檔案閱覽收
入。",05200010303xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,,02,場地設施使用費,05200010306,2717.000000,2717.000000,702.000000,0.000000,"本年度預算數係國立臺灣藝術教
育館場地出借之使用費收入。",05200010306xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,,03,服務費,05200010307,0.000000,0.000000,1.000000,0.000000,"前年度決算數係核發教師證書之
服務費收入。",05200010307xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,4,,,,財產收入,07000000000,26883.000000,26932.000000,27423.000000,-49.000000,,1,
2001,110,,101,,,教育部,07200010000,26883.000000,26932.000000,27423.000000,-49.000000,,2,
2001,110,,,01,,財產孳息,07200010100,26798.000000,26817.000000,27219.000000,-19.000000,,3,
2001,110,,,,01,利息收入,07200010101,0.000000,0.000000,658.000000,0.000000,"前年度決算數係專戶存款之利息
收入。",07200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,,02,權利金,07200010102,0.000000,0.000000,59.000000,0.000000,"前年度決算數係華語文教材之權
利金收入。",07200010102xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,,03,租金收入,07200010103,26798.000000,26817.000000,26501.000000,-19.000000,"本年度預算數係停車場等租金收
入。",07200010103xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,02,,廢舊物資售價,07200010500,85.000000,115.000000,204.000000,-30.000000,"本年度預算數係出售報廢財產及
物品等收入。",07200010500xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
2001,110,7,,,,其他收入,12000000000,389104.000000,323203.000000,717635.000000,65901.000000,,1,
2001,110,,100,,,教育部,12200010000,389104.000000,323203.000000,717635.000000,65901.000000,,2,
2001,110,,,01,,雜項收入,12200010200,389104.000000,323203.000000,717635.000000,65901.000000,,3,
2001,110,,,,01,收回以前年度歲出,12200010201,355000.000000,313403.000000,639213.000000,41597.000000,"本年度預算數係收回以前年度補
助地方政府及學校各項計畫經費
執行結餘款等繳庫數。",12200010201xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,110,,,,02,其他雜項收入,12200010210,34104.000000,9800.000000,78421.000000,24304.000000,"本年度預算數係出售出版品及國
立臺灣藝術教育館推廣藝術教育
研習班報名費等收入。",12200010210xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,,,,,"合         計",,548992.000000,472236.000000,732758.000000,76756.000000,,9,1
2001,111,2,,,,罰款及賠償收入,04000000000,19600.000000,13600.000000,34616.000000,6000.000000,,1,
2001,111,,86,,,教育部,04200010000,19600.000000,13600.000000,34616.000000,6000.000000,,2,
2001,111,,,01,,罰金罰鍰及怠金,04200010100,0.000000,0.000000,3522.000000,0.000000,,3,
2001,111,,,,01,罰金罰鍰,04200010101,0.000000,0.000000,3522.000000,0.000000,"前年度決算數係違反私立學校法
等規定之罰鍰收入。",04200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,,,02,,賠償收入,04200010300,19600.000000,13600.000000,31094.000000,6000.000000,,3,
2001,111,,,,01,一般賠償收入,04200010301,19600.000000,13600.000000,31094.000000,6000.000000,"本年度預算數係公費留學生及公
費生未依規定服務期滿等賠償收
入。",04200010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,3,,,,規費收入,05000000000,49016.000000,42649.000000,65875.000000,6367.000000,,1,
2001,111,,77,,,教育部,05200010000,49016.000000,42649.000000,65875.000000,6367.000000,,2,
2001,111,,,01,,行政規費收入,05200010100,46142.000000,39927.000000,63407.000000,6215.000000,,3,
2001,111,,,,01,審查費,05200010101,850.000000,900.000000,9095.000000,-50.000000,"本年度預算數係辦理教師證核發
及終身教育機構非正規教育課程
認證之審查費收入。",05200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,,,,02,考試報名費,05200010104,45292.000000,39027.000000,54312.000000,6265.000000,"本年度預算數係辦理各項考試及
甄試之報名費收入。",05200010104xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,,,02,,使用規費收入,05200010300,2874.000000,2722.000000,2468.000000,152.000000,,3,
2001,111,,,,01,資料使用費,05200010303,5.000000,5.000000,21.000000,0.000000,"本年度預算數係提供檔案閱覽收
入。",05200010303xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,,,,02,場地設施使用費,05200010306,2869.000000,2717.000000,2446.000000,152.000000,"本年度預算數係國立臺灣藝術教
育館場地出借之使用費收入。",05200010306xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,4,,,,財產收入,07000000000,27689.000000,26883.000000,27553.000000,806.000000,,1,
2001,111,,101,,,教育部,07200010000,27689.000000,26883.000000,27553.000000,806.000000,,2,
2001,111,,,01,,財產孳息,07200010100,27604.000000,26798.000000,27489.000000,806.000000,,3,
2001,111,,,,01,利息收入,07200010101,0.000000,0.000000,200.000000,0.000000,"前年度決算數係專戶存款之利息
收入。",07200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,,,,02,權利金,07200010102,0.000000,0.000000,349.000000,0.000000,"前年度決算數係授權編輯出版分
科教材教法專書等權利金收入。",07200010102xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,,,,03,租金收入,07200010103,27604.000000,26798.000000,26940.000000,806.000000,"本年度預算數係停車場等租金收
入。",07200010103xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,,,02,,廢舊物資售價,07200010500,85.000000,85.000000,65.000000,0.000000,"本年度預算數係出售報廢財產及
物品等收入。",07200010500xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
2001,111,7,,,,其他收入,12000000000,452687.000000,389104.000000,604714.000000,63583.000000,,1,
2001,111,,101,,,教育部,12200010000,452687.000000,389104.000000,604714.000000,63583.000000,,2,
2001,111,,,01,,雜項收入,12200010200,452687.000000,389104.000000,604714.000000,63583.000000,,3,
2001,111,,,,01,收回以前年度歲出,12200010201,441075.000000,355000.000000,584433.000000,86075.000000,"本年度預算數係收回以前年度補
助地方政府及學校各項計畫經費
執行結餘款等繳庫數。",12200010201xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,111,,,,02,其他雜項收入,12200010210,11612.000000,34104.000000,20281.000000,-22492.000000,"本年度預算數係出售出版品及推
廣藝術教育研習班報名費等收入
。",12200010210xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,,,,,"合         計",,598532.000000,548992.000000,925665.000000,49540.000000,,9,1
2001,112,2,,,,罰款及賠償收入,04000000000,22600.000000,19600.000000,37549.000000,3000.000000,,1,
2001,112,,92,,,教育部,04200010000,22600.000000,19600.000000,37549.000000,3000.000000,,2,
2001,112,,,01,,罰金罰鍰及怠金,04200010100,0.000000,0.000000,7473.000000,0.000000,,3,
2001,112,,,,01,罰金罰鍰,04200010101,0.000000,0.000000,7473.000000,0.000000,"前年度決算數係違反私立學校法
等規定之罰鍰收入。",04200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,,,02,,賠償收入,04200010300,22600.000000,19600.000000,30076.000000,3000.000000,,3,
2001,112,,,,01,一般賠償收入,04200010301,22600.000000,19600.000000,30076.000000,3000.000000,"本年度預算數係公費留學生及公
費生未依規定服務期滿等賠償收
入。",04200010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,3,,,,規費收入,05000000000,52392.000000,49016.000000,45593.000000,3376.000000,,1,
2001,112,,75,,,教育部,05200010000,52392.000000,49016.000000,45593.000000,3376.000000,,2,
2001,112,,,01,,行政規費收入,05200010100,49518.000000,46142.000000,43405.000000,3376.000000,,3,
2001,112,,,,01,審查費,05200010101,850.000000,850.000000,1237.000000,0.000000,"本年度預算數係辦理教師證核發
及終身學習機構非正規教育課程
認證之審查費收入。",05200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,,,,02,考試報名費,05200010104,48668.000000,45292.000000,42167.000000,3376.000000,"本年度預算數係辦理各項考試及
甄試之報名費收入。",05200010104xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,,,02,,使用規費收入,05200010300,2874.000000,2874.000000,2188.000000,0.000000,,3,
2001,112,,,,01,資料使用費,05200010303,5.000000,5.000000,16.000000,0.000000,"本年度預算數係提供檔案閱覽收
入。",05200010303xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,,,,02,場地設施使用費,05200010306,2869.000000,2869.000000,2172.000000,0.000000,"本年度預算數係國立臺灣藝術教
育館場地出借之使用費收入。",05200010306xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,4,,,,財產收入,07000000000,27719.000000,27689.000000,26628.000000,30.000000,,1,
2001,112,,101,,,教育部,07200010000,27719.000000,27689.000000,26628.000000,30.000000,,2,
2001,112,,,01,,財產孳息,07200010100,27634.000000,27604.000000,26501.000000,30.000000,,3,
2001,112,,,,01,利息收入,07200010101,0.000000,0.000000,269.000000,0.000000,"前年度決算數係專戶存款之利息
收入。",07200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,,,,02,權利金,07200010102,0.000000,0.000000,1226.000000,0.000000,"前年度決算數係授權編輯出版分
科教材教法專書等權利金收入。",07200010102xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,,,,03,租金收入,07200010103,27634.000000,27604.000000,25006.000000,30.000000,"本年度預算數係停車場等租金收
入。",07200010103xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,,,02,,廢舊物資售價,07200010500,85.000000,85.000000,127.000000,0.000000,"本年度預算數係出售報廢財產及
物品等收入。",07200010500xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
2001,112,7,,,,其他收入,12000000000,495821.000000,452687.000000,815896.000000,43134.000000,,1,
2001,112,,100,,,教育部,12200010000,495821.000000,452687.000000,815896.000000,43134.000000,,2,
2001,112,,,01,,雜項收入,12200010200,495821.000000,452687.000000,815896.000000,43134.000000,,3,
2001,112,,,,01,收回以前年度歲出,12200010201,483206.000000,441075.000000,759755.000000,42131.000000,"本年度預算數係收回以前年度補
助地方政府及學校各項計畫經費
執行結餘款等繳庫數。",12200010201xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,112,,,,02,其他雜項收入,12200010210,12615.000000,11612.000000,56141.000000,1003.000000,"本年度預算數係出售出版品及推
廣藝術教育研習班報名費等收入
。",12200010210xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,113,,,,,合計,792244,598532,942246,193712,
2001,113,2,,,,0400000000,罰款及賠償收入,23100,22600,48044,500,
2001,113,,85,,,0420010000,教育部,23100,22600,48044,500,
2001,113,,,1,,0420010100,罰金罰鍰及怠金,,,11560,,
2001,113,,,,1,0420010101,罰金罰鍰,,,11560,,前年度決算數係違反私立學校法等規定之罰鍰收入。
2001,113,,,2,,0420010300,賠償收入,23100,22600,36484,500,
2001,113,,,,1,0420010301,一般賠償收入,23100,22600,36484,500,本年度預算數係公費留學生及公費生未依規定服務期滿等賠償收入。
2001,113,3,,,,0500000000,規費收入,57032,52392,64805,4640,
2001,113,,76,,,0520010000,教育部,57032,52392,64805,4640,
2001,113,,,1,,0520010100,行政規費收入,54158,49518,62087,4640,
2001,113,,,,1,0520010101,審查費,850,850,8783,,本年度預算數係辦理教師證核發及終身學習機構非正規教育課程認證之審查費收入。
2001,113,,,,2,0520010104,考試報名費,53308,48668,53304,4640,本年度預算數係辦理各項考試及甄試之報名費收入。
2001,113,,,2,,0520010300,使用規費收入,2874,2874,2718,,
2001,113,,,,1,0520010303,資料使用費,5,5,25,,本年度預算數係提供檔案閱覽收取之工本費等收入。
2001,113,,,,2,0520010306,場地設施使用費,2869,2869,2693,,本年度預算數係國立臺灣藝術教育館場地出借之使用費收入。
2001,113,4,,,,0700000000,財產收入,29518,27719,31368,1799,
2001,113,,101,,,0720010000,教育部,29518,27719,31368,1799,
2001,113,,,1,,0720010100,財產孳息,29433,27634,31339,1799,
2001,113,,,,1,0720010101,利息收入,,,570,,前年度決算數係專戶存款之利息收入。
2001,113,,,,2,0720010102,權利金,,,1043,,前年度決算數係授權編輯出版分科教材教法專書等權利金收入。
2001,113,,,,3,0720010103,租金收入,29433,27634,29726,1799,本年度預算數係停車場等租金收入。
2001,113,,,2,,0720010500,廢舊物資售價,85,85,29,,本年度預算數係出售報廢財產及物品等收入。
2001,113,7,,,,1200000000,其他收入,682594,495821,798030,186773,
2001,113,,100,,,1220010000,教育部,682594,495821,798030,186773,
2001,113,,,1,,1220010200,雜項收入,682594,495821,798030,186773,
2001,113,,,,1,1220010201,收回以前年度歲出,668111,483206,761685,184905,本年度預算數係收回以前年度補助地方政府及學校各項計畫經費執行結餘款等繳庫數。
2001,113,,,,2,1220010210,其他雜項收入,14483,12615,36345,1868,本年度預算數係出售出版品及推廣藝術教育研習班報名費等收入。
2001,105,,,,,"合         計",,244876.000000,244021.000000,467594.000000,855.000000,,9,1
2001,105,2,,,,罰款及賠償收入,04000000000,10700.000000,11700.000000,13352.000000,-1000.000000,,1,
2001,105,,87,,,教育部,04200010000,10700.000000,11700.000000,13352.000000,-1000.000000,,2,
2001,105,,,01,,罰金罰鍰及怠金,04200010100,0.000000,0.000000,90.000000,0.000000,,3,
2001,105,,,,01,罰金罰鍰,04200010101,0.000000,0.000000,90.000000,0.000000,"前年度決算數係私立高級中等學
校違反性別平等教育法之罰鍰收
入。",04200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,,,02,,賠償收入,04200010300,10700.000000,11700.000000,13262.000000,-1000.000000,,3,
2001,105,,,,01,一般賠償收入,04200010301,10700.000000,11700.000000,13262.000000,-1000.000000,"本年度預算數係教育部公費留學
生及公費生未依規定服務期滿等
賠償收入。",04200010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,3,,,,規費收入,05000000000,28717.000000,28119.000000,38045.000000,598.000000,,1,
2001,105,,77,,,教育部,05200010000,28717.000000,28119.000000,38045.000000,598.000000,,2,
2001,105,,,01,,行政規費收入,05200010100,27088.000000,25190.000000,30170.000000,1898.000000,,3,
2001,105,,,,01,審查費,05200010101,300.000000,250.000000,2702.000000,50.000000,"本年度預算數係辦理終身教育機
構非正規教育課程認證之審查費
收入。",05200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,,,,02,考試報名費,05200010104,26788.000000,24940.000000,27468.000000,1848.000000,"本年度預算數係教育部辦理國外
大學醫學與牙醫學系畢業生學歷
甄試、留學生考試、對外華語教
學能力認證考試、高中以下學校
及幼兒園教師資格檢定考試、閩
南語語言能力認證考試報名費收
入。",05200010104xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,,,02,,使用規費收入,05200010300,1629.000000,2929.000000,7875.000000,-1300.000000,,3,
2001,105,,,,01,資料使用費,05200010305,7.000000,1307.000000,2555.000000,-1300.000000,"本年度預算數係教育部辦理對外
華語師資認證考試出售簡章及檔
案閱覽等收入。",05200010305xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,,,,02,場地設施使用費,05200010312,1622.000000,1622.000000,2461.000000,0.000000,"本年度預算數係國立臺灣藝術教
育館場地出借之使用費收入。",05200010312xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,,,,03,服務費,05200010313,0.000000,0.000000,2860.000000,0.000000,"前年度決算數係國立臺灣藝術教
育館辦理推廣全國學生圖畫書閱
讀與視覺及表演藝術教育研習班
等報名費收入。",05200010313xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,4,,,,財產收入,07000000000,1077.000000,1120.000000,4128.000000,-43.000000,,1,
2001,105,,97,,,教育部,07200010000,1077.000000,1120.000000,4128.000000,-43.000000,,2,
2001,105,,,01,,財產孳息,07200010100,962.000000,1005.000000,4043.000000,-43.000000,,3,
2001,105,,,,01,利息收入,07200010101,0.000000,0.000000,1100.000000,0.000000,"前年度決算數係教育部專戶存款
之利息收入。",07200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,,,,02,權利金,07200010105,0.000000,0.000000,54.000000,0.000000,"前年度決算數係教育部駐紐約辦
事處編撰華語文教材之版稅收入
。",07200010105xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,,,,03,租金收入,07200010106,962.000000,1005.000000,2888.000000,-43.000000,"本年度預算數係停車場租金收入
。",07200010106xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,,,02,,廢舊物資售價,07200010600,115.000000,115.000000,86.000000,0.000000,"本年度預算數係出售報廢電腦及
廢鐵等收入。",07200010600xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
2001,105,7,,,,其他收入,11000000000,204382.000000,203082.000000,412068.000000,1300.000000,,1,
2001,105,,101,,,教育部,11200010000,204382.000000,203082.000000,412068.000000,1300.000000,,2,
2001,105,,,01,,雜項收入,11200010900,204382.000000,203082.000000,412068.000000,1300.000000,,3,
2001,105,,,,01,收回以前年度歲出,11200010901,200000.000000,200000.000000,375820.000000,0.000000,"本年度預算數係收回以前年度補
助地方政府及學校各項計畫經費
執行結餘款等繳庫數。",11200010901xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,105,,,,02,其他雜項收入,11200010909,4382.000000,3082.000000,36249.000000,1300.000000,"本年度預算數係使用郵資機酬金
、出售政府出版品及國立臺灣藝
術教育館推廣藝術教育研習班報
名費等收入。",11200010909xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,,,,,"合         計",,249556.000000,245376.000000,405521.000000,4180.000000,,9,1
2001,106,2,,,,罰款及賠償收入,04000000000,10700.000000,10700.000000,14621.000000,0.000000,,1,
2001,106,,84,,,教育部,04200010000,10700.000000,10700.000000,14621.000000,0.000000,,2,
2001,106,,,01,,罰金罰鍰及怠金,04200010100,0.000000,0.000000,120.000000,0.000000,,3,
2001,106,,,,01,罰金罰鍰,04200010101,0.000000,0.000000,120.000000,0.000000,"前年度決算數係學校違反性別平
等教育法等規定之罰鍰收入。",04200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,,,02,,沒入及沒收財物,04200010200,0.000000,0.000000,193.000000,0.000000,,3,
2001,106,,,,01,沒入金,04200010201,0.000000,0.000000,193.000000,0.000000,"前年度決算數係各國立高級中等
學校採購案得標廠商未簽約沒入
押標金收入。",04200010201xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,,,03,,賠償收入,04200010300,10700.000000,10700.000000,14307.000000,0.000000,,3,
2001,106,,,,01,一般賠償收入,04200010301,10700.000000,10700.000000,14307.000000,0.000000,"本年度預算數係教育部公費留學
生及公費生未依規定服務期滿等
賠償收入。",04200010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,3,,,,規費收入,05000000000,32800.000000,29217.000000,39453.000000,3583.000000,,1,
2001,106,,73,,,教育部,05200010000,32800.000000,29217.000000,39453.000000,3583.000000,,2,
2001,106,,,01,,行政規費收入,05200010100,30117.000000,27588.000000,34023.000000,2529.000000,,3,
2001,106,,,,01,審查費,05200010101,400.000000,300.000000,1939.000000,100.000000,"本年度預算數係辦理終身教育機
構非正規教育課程認證之審查費
收入。",05200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,,,,02,考試報名費,05200010104,29717.000000,27288.000000,32084.000000,2429.000000,"本年度預算數係教育部辦理國外
大學醫學與牙醫學系畢業生學歷
甄試、留學生考試、對外華語教
學能力認證考試、高中以下學校
及幼兒園教師資格檢定考試、閩
南語語言能力認證考試、專科學
校畢業程度自學進修學力鑑定考
試及身心障礙學生升學大專校院
甄試報名費收入。",05200010104xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,,,02,,使用規費收入,05200010300,2683.000000,1629.000000,5430.000000,1054.000000,,3,
2001,106,,,,01,資料使用費,05200010305,5.000000,7.000000,2796.000000,-2.000000,"本年度預算數係教育部檔案閱覽
收入。",05200010305xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,,,,02,場地設施使用費,05200010312,2678.000000,1622.000000,2634.000000,1056.000000,"本年度預算數係國立臺灣藝術教
育館場地出借之使用費收入。",05200010312xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,4,,,,財產收入,07000000000,1086.000000,1077.000000,20526.000000,9.000000,,1,
2001,106,,100,,,教育部,07200010000,1086.000000,1077.000000,20526.000000,9.000000,,2,
2001,106,,,01,,財產孳息,07200010100,971.000000,962.000000,20119.000000,9.000000,,3,
2001,106,,,,01,利息收入,07200010101,0.000000,0.000000,835.000000,0.000000,"前年度決算數係教育部專戶存款
之利息收入。",07200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,,,,02,權利金,07200010105,0.000000,0.000000,580.000000,0.000000,"前年度決算數係教育部華語文教
材之權利金收入。",07200010105xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,,,,03,租金收入,07200010106,971.000000,962.000000,18704.000000,9.000000,"本年度預算數係停車場租金收入
。",07200010106xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,,,02,,廢舊物資售價,07200010600,115.000000,115.000000,407.000000,0.000000,"本年度預算數係出售報廢電腦及
廢鐵等收入。",07200010600xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
2001,106,7,,,,其他收入,11000000000,204970.000000,204382.000000,330922.000000,588.000000,,1,
2001,106,,97,,,教育部,11200010000,204970.000000,204382.000000,330922.000000,588.000000,,2,
2001,106,,,01,,雜項收入,11200010900,204970.000000,204382.000000,330922.000000,588.000000,,3,
2001,106,,,,01,收回以前年度歲出,11200010901,200000.000000,200000.000000,314883.000000,0.000000,"本年度預算數係收回以前年度補
助地方政府及學校各項計畫經費
執行結餘款等繳庫數。",11200010901xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,106,,,,02,其他雜項收入,11200010909,4970.000000,4382.000000,16038.000000,588.000000,"本年度預算數係使用郵資機酬金
及國立臺灣藝術教育館推廣藝術
教育研習班報名費等收入。",11200010909xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,107,,,,,"合         計",,389688.000000,256869.000000,365555.000000,132819.000000,,9,1
2001,107,2,,,,罰款及賠償收入,04000000000,13600.000000,10700.000000,20938.000000,2900.000000,,1,
2001,107,,86,,,教育部,04200010000,13600.000000,10700.000000,20938.000000,2900.000000,,2,
2001,107,,,01,,罰金罰鍰及怠金,04200010100,0.000000,0.000000,1065.000000,0.000000,,3,
2001,107,,,,01,罰金罰鍰,04200010101,0.000000,0.000000,1065.000000,0.000000,"前年度決算數係違反學位授予法
等規定之罰鍰收入。",04200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,107,,,02,,賠償收入,04200010300,13600.000000,10700.000000,19874.000000,2900.000000,,3,
2001,107,,,,01,一般賠償收入,04200010301,13600.000000,10700.000000,19874.000000,2900.000000,"本年度預算數係教育部公費留學
生及公費生未依規定服務期滿等
賠償收入。",04200010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,107,3,,,,規費收入,05000000000,38419.000000,35083.000000,30123.000000,3336.000000,,1,
2001,107,,76,,,教育部,05200010000,38419.000000,35083.000000,30123.000000,3336.000000,,2,
2001,107,,,01,,行政規費收入,05200010100,35736.000000,32400.000000,25657.000000,3336.000000,,3,
2001,107,,,,01,審查費,05200010101,400.000000,400.000000,934.000000,0.000000,"本年度預算數係辦理終身教育機
構非正規教育課程認證之審查費
收入。",05200010101xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,107,,,,02,考試報名費,05200010104,35336.000000,32000.000000,24723.000000,3336.000000,"本年度預算數係教育部辦理國外
大學醫學與牙醫學系畢業生學歷
甄試、留學生考試、對外華語教
學能力認證考試、高中以下學校
及幼兒園教師資格檢定考試、閩
南語語言能力認證考試、專科學
校畢業程度自學進修學力鑑定考
試及身心障礙學生升學大專校院
甄試報名費收入。",05200010104xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
2001,107,,,02,,使用規費收入,05200010300,2683.000000,2683.000000,4466.000000,0.000000,,3,
2001,107,,,,01,資料使用費,05200010305,5.000000,5.000000,1500.000000,0.000000,"本年度預算數係教育部檔案閱覽
收入。",05200010305xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
