id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,細目編號,細目名稱,原預算數,追加減數,截至本月止分配預算數_1,本月實現數,截至本月止累計實現數_2,應收收入數_3,分配數預算餘額_4
2001,11102,111,02,,,,3,0720010103-7,租金收入,,,27604000,0,13138000,144800,193066,0,-12944934
2001,11102,111,02,,,2,,0720010500-7,廢舊物資售價,,,85000,0,0,0,0,0,0
2001,11102,111,02,7,,,,1200000000-8,其他收入,,,452687000,0,30031000,109295947,142986444,0,112955444
2001,11102,111,02,,101,,,1220010000-3,教育部,,,452687000,0,30031000,109295947,142986444,0,112955444
2001,11102,111,02,,,1,,1220010200-2,雜項收入,,,452687000,0,30031000,109295947,142986444,0,112955444
2001,11102,111,02,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,28811000,109184949,141120194,0,112309194
2001,11102,111,02,,,,2,1220010210-6,其他雜項收入,,,11612000,0,1220000,110998,1866250,0,646250
2001,11102,111,02,,,,,合計,,,,548992000,0,45324000,114043379,152576649,0,107252649
2001,11103,111,03,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,6350000,5795858,8618336,0,2268336
2001,11103,111,03,,86,,,0420010000-8,教育部,,,19600000,0,6350000,5795858,8618336,0,2268336
2001,11103,111,03,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,241416,971809,0,971809
2001,11103,111,03,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,241416,971809,0,971809
2001,11103,111,03,,,2,,0420010300-1,賠償收入,,,19600000,0,6350000,5554442,7646527,0,1296527
2001,11103,111,03,,,,1,0420010301-4,一般賠償收入,,,19600000,0,6350000,5554442,7646527,0,1296527
2001,11103,111,03,3,,,,0500000000-8,規費收入,,,49016000,0,893500,1212377,7786986,0,6893486
2001,11103,111,03,,77,,,0520010000-3,教育部,,,49016000,0,893500,1212377,7786986,0,6893486
2001,11103,111,03,,,1,,0520010100-8,行政規費收入,,,46142000,0,525000,727391,6463859,0,5938859
2001,11103,111,03,,,,1,0520010101-0,審查費,,,850000,0,0,0,3974000,0,3974000
2001,11103,111,03,,,,2,0520010104-9,考試報名費,,,45292000,0,525000,727391,2489859,0,1964859
2001,11103,111,03,,,2,,0520010300-7,使用規費收入,,,2874000,0,368500,484986,1323127,0,954627
2001,11103,111,03,,,,1,0520010303-5,資料使用費,,,5000,0,500,2026,5179,0,4679
2001,11103,111,03,,,,2,0520010306-3,場地設施使用費,,,2869000,0,368000,482960,1317948,0,949948
2001,11103,111,03,4,,,,0700000000-9,財產收入,,,27689000,0,13158000,2521795,2714913,0,-10443087
2001,11103,111,03,,101,,,0720010000-4,教育部,,,27689000,0,13158000,2521795,2714913,0,-10443087
2001,11103,111,03,,,1,,0720010100-9,財產孳息,,,27604000,0,13138000,2521795,2714913,0,-10423087
2001,11103,111,03,,,,2,0720010102-4,權利金,,,0,0,0,630134,630186,0,630186
2001,11103,111,03,,,,3,0720010103-7,租金收入,,,27604000,0,13138000,1891661,2084727,0,-11053273
2001,11103,111,03,,,2,,0720010500-7,廢舊物資售價,,,85000,0,20000,0,0,0,-20000
2001,11103,111,03,7,,,,1200000000-8,其他收入,,,452687000,0,60662000,172507670,315494114,0,254832114
2001,11103,111,03,,101,,,1220010000-3,教育部,,,452687000,0,60662000,172507670,315494114,0,254832114
2001,11103,111,03,,,1,,1220010200-2,雜項收入,,,452687000,0,60662000,172507670,315494114,0,254832114
2001,11103,111,03,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,57981000,172444292,313564486,0,255583486
2001,11103,111,03,,,,2,1220010210-6,其他雜項收入,,,11612000,0,2681000,63378,1929628,0,-751372
2001,11103,111,03,,,,,合計,,,,548992000,0,81063500,182037700,334614349,0,253550849
2001,11104,111,04,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,6350000,4014371,12632707,0,6282707
2001,11104,111,04,,86,,,0420010000-8,教育部,,,19600000,0,6350000,4014371,12632707,0,6282707
2001,11104,111,04,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,22000,993809,0,993809
2001,11104,111,04,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,22000,993809,0,993809
2001,11104,111,04,,,2,,0420010300-1,賠償收入,,,19600000,0,6350000,3992371,11638898,0,5288898
2001,11104,111,04,,,,1,0420010301-4,一般賠償收入,,,19600000,0,6350000,3992371,11638898,0,5288898
2001,11104,111,04,3,,,,0500000000-8,規費收入,,,49016000,0,1172000,10700323,18487309,0,17315309
2001,11104,111,04,,77,,,0520010000-3,教育部,,,49016000,0,1172000,10700323,18487309,0,17315309
2001,11104,111,04,,,1,,0520010100-8,行政規費收入,,,46142000,0,525000,10675139,17138998,0,16613998
2001,11104,111,04,,,,1,0520010101-0,審查費,,,850000,0,0,0,3974000,0,3974000
2001,11104,111,04,,,,2,0520010104-9,考試報名費,,,45292000,0,525000,10675139,13164998,0,12639998
2001,11104,111,04,,,2,,0520010300-7,使用規費收入,,,2874000,0,647000,25184,1348311,0,701311
2001,11104,111,04,,,,1,0520010303-5,資料使用費,,,5000,0,1000,1408,6587,0,5587
2001,11104,111,04,,,,2,0520010306-3,場地設施使用費,,,2869000,0,646000,23776,1341724,0,695724
2001,11104,111,04,4,,,,0700000000-9,財產收入,,,27689000,0,13206000,83292,2798205,0,-10407795
2001,11104,111,04,,101,,,0720010000-4,教育部,,,27689000,0,13206000,83292,2798205,0,-10407795
2001,11104,111,04,,,1,,0720010100-9,財產孳息,,,27604000,0,13186000,67292,2782205,0,-10403795
2001,11104,111,04,,,,2,0720010102-4,權利金,,,0,0,0,12626,642812,0,642812
2001,11104,111,04,,,,3,0720010103-7,租金收入,,,27604000,0,13186000,54666,2139393,0,-11046607
2001,11104,111,04,,,2,,0720010500-7,廢舊物資售價,,,85000,0,20000,16000,16000,0,-4000
2001,11104,111,04,7,,,,1200000000-8,其他收入,,,452687000,0,80340000,142525688,458019802,0,377679802
2001,11104,111,04,,101,,,1220010000-3,教育部,,,452687000,0,80340000,142525688,458019802,0,377679802
2001,11104,111,04,,,1,,1220010200-2,雜項收入,,,452687000,0,80340000,142525688,458019802,0,377679802
2001,11104,111,04,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,76879000,137654963,451219449,0,374340449
2001,11104,111,04,,,,2,1220010210-6,其他雜項收入,,,11612000,0,3461000,4870725,6800353,0,3339353
2001,11104,111,04,,,,,合計,,,,548992000,0,101068000,157323674,491938023,0,390870023
2001,11105,111,05,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,6350000,2233510,14866217,0,8516217
2001,11105,111,05,,86,,,0420010000-8,教育部,,,19600000,0,6350000,2233510,14866217,0,8516217
2001,11105,111,05,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,392000,1385809,0,1385809
2001,11105,111,05,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,392000,1385809,0,1385809
2001,11105,111,05,,,2,,0420010300-1,賠償收入,,,19600000,0,6350000,1841510,13480408,0,7130408
2001,11105,111,05,,,,1,0420010301-4,一般賠償收入,,,19600000,0,6350000,1841510,13480408,0,7130408
2001,11105,111,05,3,,,,0500000000-8,規費收入,,,49016000,0,1453500,510467,18997776,0,17544276
2001,11105,111,05,,77,,,0520010000-3,教育部,,,49016000,0,1453500,510467,18997776,0,17544276
2001,11105,111,05,,,1,,0520010100-8,行政規費收入,,,46142000,0,525000,451592,17590590,0,17065590
2001,11105,111,05,,,,1,0520010101-0,審查費,,,850000,0,0,0,3974000,0,3974000
2001,11105,111,05,,,,2,0520010104-9,考試報名費,,,45292000,0,525000,451592,13616590,0,13091590
2001,11105,111,05,,,2,,0520010300-7,使用規費收入,,,2874000,0,928500,58875,1407186,0,478686
2001,11105,111,05,,,,1,0520010303-5,資料使用費,,,5000,0,1500,2371,8958,0,7458
2001,11105,111,05,,,,2,0520010306-3,場地設施使用費,,,2869000,0,927000,56504,1398228,0,471228
2001,11105,111,05,4,,,,0700000000-9,財產收入,,,27689000,0,13375000,157600,2955805,0,-10419195
2001,11105,111,05,,101,,,0720010000-4,教育部,,,27689000,0,13375000,157600,2955805,0,-10419195
2001,11105,111,05,,,1,,0720010100-9,財產孳息,,,27604000,0,13355000,157600,2939805,0,-10415195
2001,11105,111,05,,,,2,0720010102-4,權利金,,,0,0,0,0,642812,0,642812
2001,11105,111,05,,,,3,0720010103-7,租金收入,,,27604000,0,13355000,157600,2296993,0,-11058007
2001,11105,111,05,,,2,,0720010500-7,廢舊物資售價,,,85000,0,20000,0,16000,0,-4000
2001,11105,111,05,7,,,,1200000000-8,其他收入,,,452687000,0,96738000,82812191,540831993,0,444093993
2001,11105,111,05,,101,,,1220010000-3,教育部,,,452687000,0,96738000,82812191,540831993,0,444093993
2001,11105,111,05,,,1,,1220010200-2,雜項收入,,,452687000,0,96738000,82812191,540831993,0,444093993
2001,11105,111,05,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,93277000,82654706,533874155,0,440597155
2001,11105,111,05,,,,2,1220010210-6,其他雜項收入,,,11612000,0,3461000,157485,6957838,0,3496838
2001,11105,111,05,,,,,合計,,,,548992000,0,117916500,85713768,577651791,0,459735291
2001,11106,111,06,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,7100000,676326,15542543,0,8442543
2001,11106,111,06,,86,,,0420010000-8,教育部,,,19600000,0,7100000,676326,15542543,0,8442543
2001,11106,111,06,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,602204,1988013,0,1988013
2001,11106,111,06,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,602204,1988013,0,1988013
2001,11106,111,06,,,2,,0420010300-1,賠償收入,,,19600000,0,7100000,74122,13554530,0,6454530
2001,11106,111,06,,,,1,0420010301-4,一般賠償收入,,,19600000,0,7100000,74122,13554530,0,6454530
2001,11106,111,06,3,,,,0500000000-8,規費收入,,,49016000,0,11740000,572636,19570412,0,7830412
2001,11106,111,06,,77,,,0520010000-3,教育部,,,49016000,0,11740000,572636,19570412,0,7830412
2001,11106,111,06,,,1,,0520010100-8,行政規費收入,,,46142000,0,10525000,430095,18020685,0,7495685
2001,11106,111,06,,,,1,0520010101-0,審查費,,,850000,0,0,9600,3983600,0,3983600
2001,11106,111,06,,,,2,0520010104-9,考試報名費,,,45292000,0,10525000,420495,14037085,0,3512085
2001,11106,111,06,,,2,,0520010300-7,使用規費收入,,,2874000,0,1215000,142541,1549727,0,334727
2001,11106,111,06,,,,1,0520010303-5,資料使用費,,,5000,0,2000,1389,10347,0,8347
2001,11106,111,06,,,,2,0520010306-3,場地設施使用費,,,2869000,0,1213000,141152,1539380,0,326380
2001,11106,111,06,4,,,,0700000000-9,財產收入,,,27689000,0,13396000,69289,3025094,0,-10370906
2001,11106,111,06,,101,,,0720010000-4,教育部,,,27689000,0,13396000,69289,3025094,0,-10370906
2001,11106,111,06,,,1,,0720010100-9,財產孳息,,,27604000,0,13376000,69289,3009094,0,-10366906
2001,11106,111,06,,,,1,0720010101-1,利息收入,,,0,0,0,5,5,0,5
2001,11106,111,06,,,,2,0720010102-4,權利金,,,0,0,0,45884,688696,0,688696
2001,11106,111,06,,,,3,0720010103-7,租金收入,,,27604000,0,13376000,23400,2320393,0,-11055607
2001,11106,111,06,,,2,,0720010500-7,廢舊物資售價,,,85000,0,20000,0,16000,0,-4000
2001,11106,111,06,7,,,,1200000000-8,其他收入,,,452687000,0,124866000,-83002667,457829326,0,332963326
2001,11106,111,06,,101,,,1220010000-3,教育部,,,452687000,0,124866000,-83002667,457829326,0,332963326
2001,11106,111,06,,,1,,1220010200-2,雜項收入,,,452687000,0,124866000,-83002667,457829326,0,332963326
2001,11106,111,06,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,120024000,-100249187,433624968,0,313600968
2001,11106,111,06,,,,2,1220010210-6,其他雜項收入,,,11612000,0,4842000,17246520,24204358,0,19362358
2001,11106,111,06,,,,,合計,,,,548992000,0,157102000,-81684416,495967375,0,338865375
2001,11107,111,07,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,8675000,4562959,20105502,0,11430502
2001,11107,111,07,,86,,,0420010000-8,教育部,,,19600000,0,8675000,4562959,20105502,0,11430502
2001,11107,111,07,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,740000,2728013,0,2728013
2001,11107,111,07,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,740000,2728013,0,2728013
2001,11107,111,07,,,2,,0420010300-1,賠償收入,,,19600000,0,8675000,3822959,17377489,0,8702489
2001,11107,111,07,,,,1,0420010301-4,一般賠償收入,,,19600000,0,8675000,3822959,17377489,0,8702489
2001,11107,111,07,3,,,,0500000000-8,規費收入,,,49016000,0,12558500,174528,19744940,0,7186440
2001,11107,111,07,,77,,,0520010000-3,教育部,,,49016000,0,12558500,174528,19744940,0,7186440
2001,11107,111,07,,,1,,0520010100-8,行政規費收入,,,46142000,0,11048000,0,18020685,0,6972685
2001,11107,111,07,,,,1,0520010101-0,審查費,,,850000,0,0,0,3983600,0,3983600
2001,11107,111,07,,,,2,0520010104-9,考試報名費,,,45292000,0,11048000,0,14037085,0,2989085
2001,11107,111,07,,,2,,0520010300-7,使用規費收入,,,2874000,0,1510500,174528,1724255,0,213755
2001,11107,111,07,,,,1,0520010303-5,資料使用費,,,5000,0,2500,1800,12147,0,9647
2001,11107,111,07,,,,2,0520010306-3,場地設施使用費,,,2869000,0,1508000,172728,1712108,0,204108
2001,11107,111,07,4,,,,0700000000-9,財產收入,,,27689000,0,26477000,240807,3265901,0,-23211099
2001,11107,111,07,,101,,,0720010000-4,教育部,,,27689000,0,26477000,240807,3265901,0,-23211099
2001,11107,111,07,,,1,,0720010100-9,財產孳息,,,27604000,0,26457000,228108,3237202,0,-23219798
2001,11107,111,07,,,,1,0720010101-1,利息收入,,,0,0,0,164437,164442,0,164442
2001,11107,111,07,,,,2,0720010102-4,權利金,,,0,0,0,11405,700101,0,700101
2001,11107,111,07,,,,3,0720010103-7,租金收入,,,27604000,0,26457000,52266,2372659,0,-24084341
2001,11107,111,07,,,2,,0720010500-7,廢舊物資售價,,,85000,0,20000,12699,28699,0,8699
2001,11107,111,07,7,,,,1200000000-8,其他收入,,,452687000,0,141263000,35605902,493435228,0,352172228
2001,11107,111,07,,101,,,1220010000-3,教育部,,,452687000,0,141263000,35605902,493435228,0,352172228
2001,11107,111,07,,,1,,1220010200-2,雜項收入,,,452687000,0,141263000,35605902,493435228,0,352172228
2001,11107,111,07,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,136421000,34918117,468543085,0,332122085
2001,11107,111,07,,,,2,1220010210-6,其他雜項收入,,,11612000,0,4842000,687785,24892143,0,20050143
2001,11107,111,07,,,,,合計,,,,548992000,0,188973500,40584196,536551571,0,347578071
2001,11108,111,08,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,10250000,5421163,25526665,0,15276665
2001,11108,111,08,,86,,,0420010000-8,教育部,,,19600000,0,10250000,5421163,25526665,0,15276665
2001,11108,111,08,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,394000,3122013,0,3122013
2001,11108,111,08,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,394000,3122013,0,3122013
2001,11108,111,08,,,2,,0420010300-1,賠償收入,,,19600000,0,10250000,5027163,22404652,0,12154652
2001,11108,111,08,,,,1,0420010301-4,一般賠償收入,,,19600000,0,10250000,5027163,22404652,0,12154652
2001,11108,111,08,3,,,,0500000000-8,規費收入,,,49016000,0,12814000,14209239,33954179,0,21140179
2001,11108,111,08,,77,,,0520010000-3,教育部,,,49016000,0,12814000,14209239,33954179,0,21140179
2001,11108,111,08,,,1,,0520010100-8,行政規費收入,,,46142000,0,11048000,14019500,32040185,0,20992185
2001,11108,111,08,,,,1,0520010101-0,審查費,,,850000,0,0,0,3983600,0,3983600
2001,11108,111,08,,,,2,0520010104-9,考試報名費,,,45292000,0,11048000,14019500,28056585,0,17008585
2001,11108,111,08,,,2,,0520010300-7,使用規費收入,,,2874000,0,1766000,189739,1913994,0,147994
2001,11108,111,08,,,,1,0520010303-5,資料使用費,,,5000,0,3000,5739,17886,0,14886
2001,11108,111,08,,,,2,0520010306-3,場地設施使用費,,,2869000,0,1763000,184000,1896108,0,133108
2001,11108,111,08,4,,,,0700000000-9,財產收入,,,27689000,0,26913000,491231,3757132,0,-23155868
2001,11108,111,08,,101,,,0720010000-4,教育部,,,27689000,0,26913000,491231,3757132,0,-23155868
2001,11108,111,08,,,1,,0720010100-9,財產孳息,,,27604000,0,26893000,491231,3728433,0,-23164567
2001,11108,111,08,,,,1,0720010101-1,利息收入,,,0,0,0,0,164442,0,164442
2001,11108,111,08,,,,2,0720010102-4,權利金,,,0,0,0,328031,1028132,0,1028132
2001,11108,111,08,,,,3,0720010103-7,租金收入,,,27604000,0,26893000,163200,2535859,0,-24357141
2001,11108,111,08,,,2,,0720010500-7,廢舊物資售價,,,85000,0,20000,0,28699,0,8699
2001,11108,111,08,7,,,,1200000000-8,其他收入,,,452687000,0,190261000,22830069,516265297,0,326004297
2001,11108,111,08,,101,,,1220010000-3,教育部,,,452687000,0,190261000,22830069,516265297,0,326004297
2001,11108,111,08,,,1,,1220010200-2,雜項收入,,,452687000,0,190261000,22830069,516265297,0,326004297
2001,11108,111,08,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,183999000,21924416,490467501,0,306468501
2001,11108,111,08,,,,2,1220010210-6,其他雜項收入,,,11612000,0,6262000,905653,25797796,0,19535796
2001,11108,111,08,,,,,合計,,,,548992000,0,240238000,42951702,579503273,0,339265273
2001,11109,111,09,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,10250000,3899147,29425812,0,19175812
2001,11109,111,09,,86,,,0420010000-8,教育部,,,19600000,0,10250000,3899147,29425812,0,19175812
2001,11109,111,09,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,382000,3504013,0,3504013
2001,11109,111,09,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,382000,3504013,0,3504013
2001,11109,111,09,,,2,,0420010300-1,賠償收入,,,19600000,0,10250000,3517147,25921799,0,15671799
2001,11109,111,09,,,,1,0420010301-4,一般賠償收入,,,19600000,0,10250000,3517147,25921799,0,15671799
2001,11109,111,09,3,,,,0500000000-8,規費收入,,,49016000,0,13304500,956779,34910958,0,21606458
2001,11109,111,09,,77,,,0520010000-3,教育部,,,49016000,0,13304500,956779,34910958,0,21606458
2001,11109,111,09,,,1,,0520010100-8,行政規費收入,,,46142000,0,11148000,720302,32760487,0,21612487
2001,11109,111,09,,,,1,0520010101-0,審查費,,,850000,0,0,0,3983600,0,3983600
2001,11109,111,09,,,,2,0520010104-9,考試報名費,,,45292000,0,11148000,720302,28776887,0,17628887
2001,11109,111,09,,,2,,0520010300-7,使用規費收入,,,2874000,0,2156500,236477,2150471,0,-6029
2001,11109,111,09,,,,1,0520010303-5,資料使用費,,,5000,0,3500,1117,19003,0,15503
2001,11109,111,09,,,,2,0520010306-3,場地設施使用費,,,2869000,0,2153000,235360,2131468,0,-21532
2001,11109,111,09,4,,,,0700000000-9,財產收入,,,27689000,0,26925000,11820798,15577930,0,-11347070
2001,11109,111,09,,101,,,0720010000-4,教育部,,,27689000,0,26925000,11820798,15577930,0,-11347070
2001,11109,111,09,,,1,,0720010100-9,財產孳息,,,27604000,0,26905000,11820798,15549231,0,-11355769
2001,11109,111,09,,,,1,0720010101-1,利息收入,,,0,0,0,0,164442,0,164442
2001,11109,111,09,,,,2,0720010102-4,權利金,,,0,0,0,0,1028132,0,1028132
2001,11109,111,09,,,,3,0720010103-7,租金收入,,,27604000,0,26905000,11820798,14356657,0,-12548343
2001,11109,111,09,,,2,,0720010500-7,廢舊物資售價,,,85000,0,20000,0,28699,0,8699
2001,11109,111,09,7,,,,1200000000-8,其他收入,,,452687000,0,254869000,31726126,547991423,0,293122423
2001,11109,111,09,,101,,,1220010000-3,教育部,,,452687000,0,254869000,31726126,547991423,0,293122423
2001,11109,111,09,,,1,,1220010200-2,雜項收入,,,452687000,0,254869000,31726126,547991423,0,293122423
2001,11109,111,09,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,247222000,31709894,522177395,0,274955395
2001,11109,111,09,,,,2,1220010210-6,其他雜項收入,,,11612000,0,7647000,16232,25814028,0,18167028
2001,11109,111,09,,,,,合計,,,,548992000,0,305348500,48402850,627906123,0,322557623
2001,11110,111,10,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,15100000,7035971,36461783,0,21361783
2001,11110,111,10,,86,,,0420010000-8,教育部,,,19600000,0,15100000,7035971,36461783,0,21361783
2001,11110,111,10,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,4530000,8034013,0,8034013
2001,11110,111,10,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,4530000,8034013,0,8034013
2001,11110,111,10,,,2,,0420010300-1,賠償收入,,,19600000,0,15100000,2505971,28427770,0,13327770
2001,11110,111,10,,,,1,0420010301-4,一般賠償收入,,,19600000,0,15100000,2505971,28427770,0,13327770
2001,11110,111,10,3,,,,0500000000-8,規費收入,,,49016000,0,14519000,476423,35387381,0,20868381
2001,11110,111,10,,77,,,0520010000-3,教育部,,,49016000,0,14519000,476423,35387381,0,20868381
2001,11110,111,10,,,1,,0520010100-8,行政規費收入,,,46142000,0,12002000,322775,33083262,0,21081262
2001,11110,111,10,,,,1,0520010101-0,審查費,,,850000,0,0,0,3983600,0,3983600
2001,11110,111,10,,,,2,0520010104-9,考試報名費,,,45292000,0,12002000,322775,29099662,0,17097662
2001,11110,111,10,,,2,,0520010300-7,使用規費收入,,,2874000,0,2517000,153648,2304119,0,-212881
2001,11110,111,10,,,,1,0520010303-5,資料使用費,,,5000,0,4000,1536,20539,0,16539
2001,11110,111,10,,,,2,0520010306-3,場地設施使用費,,,2869000,0,2513000,152112,2283580,0,-229420
2001,11110,111,10,4,,,,0700000000-9,財產收入,,,27689000,0,27106000,1447937,17025867,0,-10080133
2001,11110,111,10,,101,,,0720010000-4,教育部,,,27689000,0,27106000,1447937,17025867,0,-10080133
2001,11110,111,10,,,1,,0720010100-9,財產孳息,,,27604000,0,27086000,1447937,16997168,0,-10088832
2001,11110,111,10,,,,1,0720010101-1,利息收入,,,0,0,0,0,164442,0,164442
2001,11110,111,10,,,,2,0720010102-4,權利金,,,0,0,0,14682,1042814,0,1042814
2001,11110,111,10,,,,3,0720010103-7,租金收入,,,27604000,0,27086000,1433255,15789912,0,-11296088
2001,11110,111,10,,,2,,0720010500-7,廢舊物資售價,,,85000,0,20000,0,28699,0,8699
2001,11110,111,10,7,,,,1200000000-8,其他收入,,,452687000,0,303047000,67498652,615490075,0,312443075
2001,11110,111,10,,101,,,1220010000-3,教育部,,,452687000,0,303047000,67498652,615490075,0,312443075
2001,11110,111,10,,,1,,1220010200-2,雜項收入,,,452687000,0,303047000,67498652,615490075,0,312443075
2001,11110,111,10,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,294800000,66742376,588919771,0,294119771
2001,11110,111,10,,,,2,1220010210-6,其他雜項收入,,,11612000,0,8247000,756276,26570304,0,18323304
2001,11110,111,10,,,,,合計,,,,548992000,0,359772000,76458983,704365106,0,344593106
2001,11111,111,11,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,18100000,3212078,39673861,0,21573861
2001,11111,111,11,,86,,,0420010000-8,教育部,,,19600000,0,18100000,3212078,39673861,0,21573861
2001,11111,111,11,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,144046,8178059,0,8178059
2001,11111,111,11,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,144046,8178059,0,8178059
2001,11111,111,11,,,2,,0420010300-1,賠償收入,,,19600000,0,18100000,3068032,31495802,0,13395802
2001,11111,111,11,,,,1,0420010301-4,一般賠償收入,,,19600000,0,18100000,3068032,31495802,0,13395802
2001,11111,111,11,3,,,,0500000000-8,規費收入,,,49016000,0,26765500,959195,36346576,0,9581076
2001,11111,111,11,,,2,,0520010300-7,使用規費收入,,,2869000,0,2649000,294464,2578044,0,-70956
2001,11111,111,11,,77,,,0520010000-3,教育部,,,49016000,0,26765500,959195,36346576,0,9581076
2001,11111,111,11,,,1,,0520010100-8,行政規費收入,,,46142000,0,24112000,663213,33746475,0,9634475
2001,11111,111,11,,,,1,0520010101-0,審查費,,,850000,0,0,254000,4237600,0,4237600
2001,11111,111,11,,,,2,0520010104-9,考試報名費,,,45292000,0,24112000,409213,29508875,0,5396875
2001,11111,111,11,,,2,,0520010300-7,使用規費收入,,,5000,0,4500,1518,22057,0,17557
2001,11111,111,11,,,,1,0520010303-5,資料使用費,,,5000,0,4500,1518,22057,0,17557
2001,11111,111,11,,,,2,0520010306-3,場地設施使用費,,,2869000,0,2649000,294464,2578044,0,-70956
2001,11111,111,11,4,,,,0700000000-9,財產收入,,,27689000,0,27544000,189600,17215467,0,-10328533
2001,11111,111,11,,101,,,0720010000-4,教育部,,,27689000,0,27544000,189600,17215467,0,-10328533
2001,11111,111,11,,,1,,0720010100-9,財產孳息,,,27604000,0,27524000,189600,17186768,0,-10337232
2001,11111,111,11,,,,1,0720010101-1,利息收入,,,0,0,0,0,164442,0,164442
2001,11111,111,11,,,,2,0720010102-4,權利金,,,0,0,0,0,1042814,0,1042814
2001,11111,111,11,,,,3,0720010103-7,租金收入,,,27604000,0,27524000,189600,15979512,0,-11544488
2001,11111,111,11,,,2,,0720010500-7,廢舊物資售價,,,85000,0,20000,0,28699,0,8699
2001,11111,111,11,7,,,,1200000000-8,其他收入,,,452687000,0,355625000,50920763,666410838,0,310785838
2001,11111,111,11,,101,,,1220010000-3,教育部,,,452687000,0,355625000,50920763,666410838,0,310785838
2001,11111,111,11,,,1,,1220010200-2,雜項收入,,,452687000,0,355625000,50920763,666410838,0,310785838
2001,11111,111,11,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,347378000,50751544,639671315,0,292293315
2001,11111,111,11,,,,2,1220010210-6,其他雜項收入,,,11612000,0,8247000,169219,26739523,0,18492523
2001,11111,111,11,,,,,合計,,,,548992000,0,428034500,55281636,759646742,0,331612242
2001,11112,111,12,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,19600000,8370333,48044194,0,0,28444194
2001,11112,111,12,,86,,,0420010000-8,教育部,,,19600000,0,19600000,8370333,48044194,0,0,28444194
2001,11112,111,12,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,3382363,11560422,0,0,11560422
2001,11112,111,12,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,3382363,11560422,0,0,11560422
2001,11112,111,12,,,2,,0420010300-1,賠償收入,,,19600000,0,19600000,4987970,36483772,0,0,16883772
2001,11112,111,12,,,,1,0420010301-4,一般賠償收入,,,19600000,0,19600000,4987970,36483772,0,0,16883772
2001,11112,111,12,3,,,,0500000000-8,規費收入,,,49016000,0,49016000,28458361,64804937,0,0,15788937
2001,11112,111,12,,77,,,0520010000-3,教育部,,,49016000,0,49016000,28458361,64804937,0,0,15788937
2001,11112,111,12,,,1,,0520010100-8,行政規費收入,,,46142000,0,46142000,28340885,62087360,0,0,15945360
2001,11112,111,12,,,,1,0520010101-0,審查費,,,850000,0,850000,4545470,8783070,0,0,7933070
2001,11112,111,12,,,,2,0520010104-9,考試報名費,,,45292000,0,45292000,23795415,53304290,0,0,8012290
2001,11112,111,12,,,2,,0520010300-7,使用規費收入,,,2874000,0,2874000,117476,2717577,0,0,-156423
2001,11112,111,12,,,,1,0520010303-5,資料使用費,,,5000,0,5000,2588,24645,0,0,19645
2001,11112,111,12,,,,2,0520010306-3,場地設施使用費,,,2869000,0,2869000,114888,2692932,0,0,-176068
2001,11112,111,12,4,,,,0700000000-9,財產收入,,,27689000,0,27689000,494955,17710422,13657200,0,3678622
